Data/Hora Inclusão,Data/Hora Evento,GNSS UTC Time,Tipo Dispositivo,IMEI,Sequência,Tipo Mensagem,Bateria Interna,ERI Mask,Protocol Version,Alimentação Externa,Input Status,Output Status,Motion Status,Duration Ign On,Duration Ign Off,Satélites,Precisão GNSS,MCC,MNC,LAC,Cell ID,Velocidade,Azimuth,Altitude,Latitude,Longitude,Hodômetro Total,Horímetro Total,CSQ RSSI,CSQ BER,RAT,BAND,ICCID,Ext. Pwr Supply,Charging,LED On,Timezone,Daylight Saving,Wave1 Output ID,Wave1 Output Active,BT Report Mask,BT Name,BT MAC Address,Peer Role,Peer Address Type,Driver ID,Login Status,MS GNSS Accuracy,Max Speed,MS Azimuth,MS Altitude,MS Longitude,MS Latitude,MS GNSS UTC Time,MS Satellite Number,MS Mileage,Position Report Type,Prefixo,,,,,,,,,,,,
2025-10-21 20:05:22,2025-10-21 20:05:23,2025-10-21 20:05:22,385349,862689070266025,12532,GTERI,4.19,00008200,69840A,13996,83,00,22,,,17,1,0724,0006,C4A7,07A75516,44.4,306,542.3,-23.292323,-51.172800,18760.7,,26,0,2,3,,,,,,,,,,,,,,,,1,66.3,272,547.9,-51.164683,-23.292795,2025-10-21 20:04:30,17,18759.9,11,+RESP:,,,,,,,,,,,,
2025-10-21 20:04:24,2025-10-21 20:04:24,2025-10-21 20:04:18,385349,862689070266025,12530,GTERI,4.18,00008200,69840A,14100,83,00,22,,,16,1,0724,0006,C4A7,07A74317,53.8,270,547.9,-23.292898,-51.162663,18759.8,,24,0,2,3,,,,,,,,,,,,,,,,1,70.3,274,529.9,-51.145550,-23.292957,2025-10-21 20:02:31,16,18758.0,10,+RESP:,,,,,,,,,,,,
2025-10-21 20:01:25,2025-10-21 20:01:25,2025-10-21 20:01:25,385349,862689070266025,12528,GTSPD,4.18,,69840A,14052,83,00,22,,,14,1,0724,0006,C4A7,07A54F17,46.3,271,518.6,-23.293063,-51.135383,18756.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-21 20:01:24,2025-10-21 20:01:24,2025-10-21 20:01:18,385349,862689070266025,12527,GTERI,4.18,00008200,69840A,14060,83,00,22,,,15,1,0724,0006,C4A7,07A54F17,31.4,270,517.6,-23.293078,-51.134620,18756.9,,26,0,2,3,,,,,,,,,,,,,,,,1,40.0,272,517.7,-51.135030,-23.293075,2025-10-21 20:01:22,15,18756.9,10,+RESP:,,,,,,,,,,,,
2025-10-21 20:00:31,2025-10-21 20:00:32,2025-10-21 20:00:31,385349,862689070266025,12526,GTSPD,4.18,,69840A,14084,83,00,22,,,14,1,0724,0006,C4A7,07A54F16,36.3,270,508.4,-23.293097,-51.133273,18756.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-21 19:59:44,2025-10-21 19:59:45,2025-10-21 19:59:44,385349,862689070266025,12524,GTSPD,4.17,,69840A,14084,83,00,22,,,13,1,0724,0006,C4A7,07A54717,42.4,268,515.1,-23.293033,-51.125910,18755.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-21 19:59:32,2025-10-21 19:59:32,2025-10-21 19:59:31,385349,862689070266025,12523,GTERI,4.16,00008200,69840A,14044,83,00,22,,,11,1,0724,0006,C4A7,07A74115,21.1,253,509.4,-23.292957,-51.124700,18755.8,,24,0,2,3,,,,,,,,,,,,,,,,1,21.1,253,509.4,-51.124700,-23.292957,2025-10-21 19:59:31,11,18755.9,11,+RESP:,,,,,,,,,,,,
2025-10-21 19:59:28,2025-10-21 19:59:29,2025-10-21 19:59:28,385349,862689070266025,12522,GTERI,4.14,00008200,69840A,14036,83,00,22,,,13,1,0724,0006,C4A7,07A74115,21.6,208,509.8,-23.292878,-51.124555,18755.8,,22,0,2,3,,,,,,,,,,,,,,,,1,32.4,165,510.4,-51.124547,-23.292553,2025-10-21 19:59:23,13,18755.8,11,+RESP:,,,,,,,,,,,,
2025-10-21 19:59:14,2025-10-21 19:59:15,2025-10-21 19:59:14,385349,862689070266025,12521,GTERI,4.13,00008200,69840A,14076,83,00,22,,,13,1,0724,0006,C4A7,07A74115,26.8,169,511.7,-23.291880,-51.124727,18755.7,,23,0,2,3,,,,,,,,,,,,,,,,1,26.8,169,511.7,-51.124727,-23.291880,2025-10-21 19:59:14,13,18755.7,11,+RESP:,,,,,,,,,,,,
2025-10-21 19:59:10,2025-10-21 19:59:11,2025-10-21 19:59:10,385349,862689070266025,12520,GTERI,4.12,00008200,69840A,13964,83,00,22,,,13,1,0724,0006,C4A7,07A74115,11.5,214,511.6,-23.291683,-51.124727,18755.7,,23,0,2,3,,,,,,,,,,,,,,,,1,24.9,263,511.9,-51.124537,-23.291642,2025-10-21 19:59:05,13,18755.7,11,+RESP:,,,,,,,,,,,,
2025-10-21 19:59:03,2025-10-21 19:59:04,2025-10-21 19:59:03,385349,862689070266025,12519,GTERI,4.12,00008200,69840A,14076,83,00,22,,,13,1,0724,0006,C4A7,07A54F16,30.3,260,511.8,-23.291628,-51.124387,18755.6,,20,0,2,3,,,,,,,,,,,,,,,,1,36.6,255,512.5,-51.123735,-23.291495,2025-10-21 19:58:55,12,18755.6,11,+RESP:,,,,,,,,,,,,
2025-10-21 19:58:50,2025-10-21 19:58:50,2025-10-21 19:58:50,385349,862689070266025,12518,GTERI,4.09,00008200,69840A,14020,83,00,22,,,13,1,0724,0006,C4A7,07A72A15,21.2,213,514.0,-23.291433,-51.123213,18755.5,,20,0,2,3,,,,,,,,,,,,,,,,1,25.4,169,515.6,-51.123090,-23.291200,2025-10-21 19:58:45,12,18755.5,11,+RESP:,,,,,,,,,,,,
2025-10-21 19:58:40,2025-10-21 19:58:40,2025-10-21 19:58:40,385349,862689070266025,12517,GTERI,4.08,00008200,69840A,13876,83,00,22,,,11,1,0724,0006,C4A7,07A74115,16.4,163,512.9,-23.290933,-51.123160,18755.5,,18,0,2,3,,,,,,,,,,,,,,,,1,16.4,163,512.9,-51.123160,-23.290933,2025-10-21 19:58:40,11,18755.5,11,+RESP:,,,,,,,,,,,,
2025-10-21 19:58:27,2025-10-21 19:58:27,2025-10-21 19:01:02,385349,862689070266025,12515,GTIGN,4.08,,69840A,12411,83,00,22,,6900,7,1,0724,0006,C4A7,07A74115,0.0,180,531.3,-23.290838,-51.123270,18755.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-21 19:03:24,2025-10-21 19:03:24,2025-10-21 19:01:02,385349,862689070266025,12514,GTERI,4.12,00008200,69840A,13131,82,00,11,,,7,1,0724,0006,C4A7,07A74115,0.0,180,531.3,-23.290838,-51.123270,18755.5,,23,0,2,3,,,,,,,,,,,,,,,,1,0.0,180,531.3,-51.123270,-23.290838,2025-10-21 19:01:02,7,18755.5,10,+RESP:,,,,,,,,,,,,
2025-10-21 18:03:27,2025-10-21 18:03:27,2025-10-21 18:03:26,385349,862689070266025,12513,GTIGF,4.19,,69840A,13644,82,00,12,908,,15,0,0724,0006,C4A7,07A5A215,0.0,180,531.3,-23.290838,-51.123270,18755.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-21 18:03:18,2025-10-21 18:03:19,2025-10-21 18:03:14,385349,862689070266025,12512,GTERI,4.19,00008200,69840A,13603,83,00,22,,,15,1,0724,0006,C4A7,07A74115,0.0,180,529.9,-23.290873,-51.123243,18755.5,,18,0,2,3,,,,,,,,,,,,,,,,1,7.9,180,528.7,-51.123253,-23.290860,2025-10-21 18:03:09,15,18755.5,10,+RESP:,,,,,,,,,,,,
2025-10-21 18:03:08,2025-10-21 18:03:09,2025-10-21 18:03:08,385349,862689070266025,12511,GTERI,4.19,00008200,69840A,13547,83,00,22,,,14,1,0724,0006,C4A7,07A74115,7.2,208,528.3,-23.290833,-51.123253,18755.5,,18,0,2,3,,,,,,,,,,,,,,,,1,7.2,208,528.3,-51.123253,-23.290833,2025-10-21 18:03:08,14,18755.5,11,+RESP:,,,,,,,,,,,,
2025-10-21 18:03:07,2025-10-21 18:03:08,2025-10-21 18:03:07,385349,862689070266025,12510,GTERI,4.19,00008200,69840A,13547,83,00,22,,,15,1,0724,0006,C4A7,07A74115,7.1,255,528.2,-23.290812,-51.123238,18755.5,,20,0,2,3,,,,,,,,,,,,,,,,1,7.1,255,528.2,-51.123238,-23.290812,2025-10-21 18:03:07,15,18755.5,11,+RESP:,,,,,,,,,,,,
2025-10-21 18:03:06,2025-10-21 18:03:06,2025-10-21 18:03:05,385349,862689070266025,12509,GTERI,4.19,00008200,69840A,13652,83,00,22,,,15,1,0724,0006,C4A7,07A54F16,12.4,328,528.7,-23.290823,-51.123202,18755.5,,20,0,2,3,,,,,,,,,,,,,,,,1,25.7,345,529.9,-51.123142,-23.291028,2025-10-21 18:03:01,15,18755.5,11,+RESP:,,,,,,,,,,,,
2025-10-21 18:02:58,2025-10-21 18:02:58,2025-10-21 18:02:57,385349,862689070266025,12508,GTERI,4.19,00008200,69840A,13812,83,00,22,,,14,1,0724,0006,C4A7,07A74115,23.3,15,529.9,-23.291287,-51.123097,18755.4,,18,0,2,3,,,,,,,,,,,,,,,,1,24.3,31,530.0,-51.123115,-23.291348,2025-10-21 18:02:56,15,18755.5,11,+RESP:,,,,,,,,,,,,
2025-10-21 18:02:55,2025-10-21 18:02:55,2025-10-21 18:02:54,385349,862689070266025,12507,GTERI,4.19,00008200,69840A,13804,83,00,22,,,15,1,0724,0006,C4A7,07A74115,26.6,61,530.8,-23.291452,-51.123207,18755.4,,19,0,2,3,,,,,,,,,,,,,,,,1,38.8,77,530.6,-51.123810,-23.291603,2025-10-21 18:02:47,15,18755.4,11,+RESP:,,,,,,,,,,,,
2025-10-21 18:02:39,2025-10-21 18:02:39,2025-10-21 18:02:38,385349,862689070266025,12506,GTERI,4.19,00008200,69840A,13764,83,00,22,,,15,1,0724,0006,C4A7,07A74115,25.9,111,529.2,-23.291768,-51.124665,18755.3,,24,0,2,3,,,,,,,,,,,,,,,,1,33.2,159,532.6,-51.124850,-23.291550,2025-10-21 18:02:34,15,18755.3,11,+RESP:,,,,,,,,,,,,
2025-10-21 18:02:32,2025-10-21 18:02:32,2025-10-21 18:02:31,385349,862689070266025,12504,GTERI,4.19,00008200,69840A,13772,83,00,22,,,15,1,0724,0006,C4A7,07A5A215,24.9,145,533.8,-23.291330,-51.124933,18755.2,,22,0,2,3,,,,,,,,,,,,,,,,1,24.9,145,533.8,-51.124933,-23.291330,2025-10-21 18:02:31,15,18755.2,11,+RESP:,,,,,,,,,,,,
2025-10-21 18:02:30,2025-10-21 18:02:27,2025-10-21 18:02:26,385349,862689070266025,12503,GTSPD,4.19,,69840A,13804,83,00,22,,,15,1,0724,0006,C4A7,07A5A215,28.9,90,535.2,-23.291237,-51.125202,18755.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-21 18:02:26,2025-10-21 18:02:27,2025-10-21 18:02:26,385349,862689070266025,12503,GTSPD,4.19,,69840A,13804,83,00,22,,,15,1,0724,0006,C4A7,07A5A215,28.9,90,535.2,-23.291237,-51.125202,18755.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-21 18:02:13,2025-10-21 18:02:14,2025-10-21 18:02:13,385349,862689070266025,12502,GTSPD,4.19,,69840A,13828,83,00,22,,,15,1,0724,0006,C4A7,07A54F16,44.4,89,542.4,-23.291198,-51.126627,18755.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-21 18:01:56,2025-10-21 18:01:57,2025-10-21 18:01:56,385349,862689070266025,12501,GTSPD,4.19,,69840A,13844,83,00,22,,,15,1,0724,0006,C4A7,07A54F16,35.2,89,547.2,-23.291192,-51.127730,18754.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-21 18:01:45,2025-10-21 18:01:46,2025-10-21 18:01:45,385349,862689070266025,12500,GTSPD,4.19,,69840A,13844,83,00,22,,,15,1,0724,0006,C4A7,07A54F16,43.1,90,545.0,-23.291198,-51.129062,18754.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-21 18:01:37,2025-10-21 18:01:38,2025-10-21 18:01:37,385349,862689070266025,12499,GTERI,4.19,00008200,69840A,13836,83,00,22,,,15,1,0724,0006,C4A7,07A54F16,25.7,87,540.7,-23.291185,-51.129865,18754.7,,25,0,2,3,,,,,,,,,,,,,,,,1,25.7,87,540.7,-51.129865,-23.291185,2025-10-21 18:01:37,15,18754.7,11,+RESP:,,,,,,,,,,,,
2025-10-21 18:01:32,2025-10-21 18:01:33,2025-10-21 18:01:32,385349,862689070266025,12498,GTERI,4.19,00008200,69840A,13812,83,00,22,,,15,1,0724,0006,C4A7,07A54F16,15.8,45,540.1,-23.291303,-51.130090,18754.7,,25,0,2,3,,,,,,,,,,,,,,,,1,22.3,90,539.9,-51.130288,-23.291352,2025-10-21 18:01:24,15,18754.7,11,+RESP:,,,,,,,,,,,,
2025-10-21 18:01:22,2025-10-21 18:01:23,2025-10-21 18:01:22,385349,862689070266025,12497,GTSPD,4.19,,69840A,13852,83,00,22,,,15,1,0724,0006,C4A7,07A54F16,34.7,90,539.7,-23.291342,-51.130450,18754.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-21 18:01:15,2025-10-21 18:01:16,2025-10-21 18:01:15,385349,862689070266025,12496,GTSPD,4.19,,69840A,13820,83,00,22,,,15,1,0724,0006,C4A7,07A54F16,44.0,91,539.0,-23.291345,-51.131285,18754.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-21 18:01:01,2025-10-21 18:01:02,2025-10-21 18:01:01,385349,862689070266025,12495,GTSPD,4.19,,69840A,13796,83,00,22,,,15,1,0724,0006,C4A7,07A54F16,29.4,88,539.3,-23.291337,-51.132148,18754.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-21 18:00:50,2025-10-21 18:00:50,2025-10-21 18:00:49,385349,862689070266025,12494,GTSPD,4.19,,69840A,13852,83,00,22,,,15,1,0724,0006,C4A7,07A54F17,43.4,89,541.1,-23.291328,-51.133617,18754.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-21 18:00:19,2025-10-21 18:00:19,2025-10-21 18:00:13,385349,862689070266025,12492,GTERI,4.19,00008200,69840A,13716,83,00,22,,,14,1,0724,0006,C4A7,07A54F17,46.7,91,542.2,-23.291345,-51.135045,18754.2,,30,0,2,3,,,,,,,,,,,,,,,,1,46.7,91,542.2,-51.135045,-23.291345,2025-10-21 18:00:13,14,18754.2,10,+RESP:,,,,,,,,,,,,
2025-10-21 18:00:16,2025-10-21 18:00:17,2025-10-21 18:00:16,385349,862689070266025,12491,GTSPD,4.19,,69840A,13812,83,00,22,,,14,1,0724,0006,C4A7,07A54F17,35.2,89,541.3,-23.291343,-51.134700,18754.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-21 17:59:52,2025-10-21 17:59:53,2025-10-21 17:59:52,385349,862689070266025,12490,GTSPD,4.19,,69840A,13844,83,00,22,,,14,1,0724,0006,C4A7,07A54F17,44.3,91,540.2,-23.291318,-51.137937,18753.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-21 17:59:42,2025-10-21 17:59:43,2025-10-21 17:59:42,385349,862689070266025,12489,GTERI,4.19,00008200,69840A,13724,83,00,22,,,14,1,0724,0006,C4A7,07A54F17,12.1,96,543.1,-23.291302,-51.138795,18753.8,,22,0,2,3,,,,,,,,,,,,,,,,1,18.4,180,544.0,-51.138915,-23.291148,2025-10-21 17:59:26,14,18753.8,11,+RESP:,,,,,,,,,,,,
2025-10-21 17:59:25,2025-10-21 17:59:25,2025-10-21 17:59:24,385349,862689070266025,12488,GTSPD,4.19,,69840A,13844,83,00,22,,,14,1,0724,0006,C4A7,07A54F17,33.9,180,543.4,-23.291025,-51.138912,18753.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-21 17:58:07,2025-10-21 17:58:08,2025-10-21 17:58:07,385349,862689070266025,12486,GTSPD,4.19,,69840A,13844,83,00,22,,,14,1,0724,0006,C4A7,07A54F15,42.9,177,546.5,-23.279913,-51.138597,18752.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-21 17:58:04,2025-10-21 17:58:05,2025-10-21 17:58:04,385349,862689070266025,12485,GTSPD,4.19,,69840A,13828,83,00,22,,,14,1,0724,0006,C4A7,07A54F15,35.6,180,548.5,-23.279592,-51.138602,18752.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-21 17:57:57,2025-10-21 17:57:58,2025-10-21 17:57:57,385349,862689070266025,12484,GTSPD,4.19,,69840A,13828,83,00,22,,,14,1,0724,0006,C4A7,07A54F15,40.5,142,553.7,-23.278857,-51.138610,18752.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-21 17:57:50,2025-10-21 17:57:50,2025-10-21 17:57:50,385349,862689070266025,12483,GTERI,4.19,00008200,69840A,13764,83,00,22,,,13,1,0724,0006,C4A7,07A54F15,20.4,141,554.1,-23.278423,-51.139032,18752.3,,24,0,2,3,,,,,,,,,,,,,,,,1,20.4,141,554.1,-51.139032,-23.278423,2025-10-21 17:57:50,13,18752.3,11,+RESP:,,,,,,,,,,,,
2025-10-21 17:57:35,2025-10-21 17:57:35,2025-10-21 17:57:34,385349,862689070266025,12482,GTERI,4.19,00008200,69840A,13836,83,00,22,,,14,1,0724,0006,C4A7,07A73915,17.1,91,558.6,-23.278323,-51.139247,18752.3,,19,0,2,3,,,,,,,,,,,,,,,,1,33.8,86,555.9,-51.139918,-23.278320,2025-10-21 17:57:25,14,18752.2,11,+RESP:,,,,,,,,,,,,
2025-10-21 17:57:19,2025-10-21 17:57:19,2025-10-21 17:57:14,385349,862689070266025,12481,GTERI,4.19,00008200,69840A,13828,83,00,22,,,14,1,0724,0006,C4A7,07A73915,22.8,66,547.1,-23.278487,-51.140630,18752.1,,22,0,2,3,,,,,,,,,,,,,,,,1,38.8,60,546.7,-51.140928,-23.278625,2025-10-21 17:57:10,14,18752.2,10,+RESP:,,,,,,,,,,,,
2025-10-21 17:57:02,2025-10-21 17:57:03,2025-10-21 17:57:02,385349,862689070266025,12480,GTERI,4.19,00008200,69840A,13748,83,00,22,,,14,1,0724,0006,C4A7,07A73916,15.5,84,547.3,-23.279080,-51.141502,18752.0,,22,0,2,3,,,,,,,,,,,,,,,,1,15.5,84,547.3,-51.141502,-23.279080,2025-10-21 17:57:02,14,18752.1,11,+RESP:,,,,,,,,,,,,
2025-10-21 17:57:01,2025-10-21 17:57:01,2025-10-21 17:57:00,385349,862689070266025,12479,GTERI,4.19,00008200,69840A,13772,83,00,22,,,14,1,0724,0006,C4A7,07A54F15,16.8,132,547.3,-23.279068,-51.141583,18752.0,,22,0,2,3,,,,,,,,,,,,,,,,1,40.8,178,549.5,-51.141638,-23.278415,2025-10-21 17:56:50,14,18752.0,11,+RESP:,,,,,,,,,,,,
2025-10-21 17:56:47,2025-10-21 17:56:48,2025-10-21 17:56:47,385349,862689070266025,12478,GTSPD,4.19,,69840A,13868,83,00,22,,,14,1,0724,0006,C4A7,07A73915,37.5,181,547.7,-23.278128,-51.141633,18751.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-21 17:56:43,2025-10-21 17:56:43,2025-10-21 17:56:42,385349,862689070266025,12477,GTSPD,4.19,,69840A,13820,83,00,22,,,14,1,0724,0006,C4A7,07A73915,42.5,179,543.5,-23.277613,-51.141633,18751.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-21 17:56:24,2025-10-21 17:56:25,2025-10-21 17:56:24,385349,862689070266025,12475,GTSPD,4.19,,69840A,13868,83,00,22,,,14,1,0724,0006,C4A7,07A73915,31.9,177,539.1,-23.276455,-51.141595,18751.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-21 17:56:14,2025-10-21 17:56:15,2025-10-21 17:56:14,385349,862689070266025,12474,GTSPD,4.19,,69840A,13852,83,00,22,,,14,1,0724,0006,C4A7,07A73915,43.4,179,529.3,-23.275372,-51.141602,18751.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-21 17:56:07,2025-10-21 17:56:08,2025-10-21 17:56:07,385349,862689070266025,12473,GTERI,4.19,00008200,69840A,13836,83,00,22,,,14,1,0724,0006,C4A7,07A73915,25.7,172,519.3,-23.274682,-51.141593,18751.5,,24,0,2,3,,,,,,,,,,,,,,,,1,32.6,90,518.5,-51.141920,-23.274542,2025-10-21 17:56:01,14,18751.5,11,+RESP:,,,,,,,,,,,,
2025-10-21 17:55:55,2025-10-21 17:55:56,2025-10-21 17:55:55,385349,862689070266025,12472,GTERI,4.19,00008200,69840A,13868,83,00,22,,,13,1,0724,0006,C4A7,07A73915,27.2,98,516.4,-23.274533,-51.142412,18751.4,,27,0,2,3,,,,,,,,,,,,,,,,1,27.2,98,516.4,-51.142412,-23.274533,2025-10-21 17:55:55,13,18751.5,11,+RESP:,,,,,,,,,,,,
2025-10-21 17:55:39,2025-10-21 17:55:40,2025-10-21 17:55:39,385349,862689070266025,12471,GTSPD,4.19,,69840A,13836,83,00,22,,,13,1,0724,0006,C4A7,07A73915,35.5,145,504.9,-23.274150,-51.142817,18751.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-21 17:55:36,2025-10-21 17:55:37,2025-10-21 17:55:36,385349,862689070266025,12470,GTSPD,4.19,,69840A,13852,83,00,22,,,14,1,0724,0006,C4A7,07A73915,44.2,145,505.1,-23.273907,-51.143013,18751.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-21 17:55:31,2025-10-21 17:55:32,2025-10-21 17:55:31,385349,862689070266025,12469,GTERI,4.19,00008200,69840A,13732,83,00,22,,,14,1,0724,0006,C4A7,07A73915,20.2,119,507.7,-23.273527,-51.143250,18751.3,,22,0,2,3,,,,,,,,,,,,,,,,1,30.5,74,506.0,-51.143493,-23.273580,2025-10-21 17:55:26,14,18751.3,11,+RESP:,,,,,,,,,,,,
2025-10-21 17:55:24,2025-10-21 17:55:25,2025-10-21 17:55:24,385349,862689070266025,12468,GTSPD,4.19,,69840A,13868,83,00,22,,,13,1,0724,0006,C4A7,07A73915,37.2,87,504.8,-23.273592,-51.143665,18751.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-21 17:55:24,2025-10-21 17:55:24,2025-10-21 17:55:24,385349,862689070266025,12467,GTERI,4.19,00008200,69840A,13868,83,00,22,,,13,1,0724,0006,C4A7,07A73915,37.2,87,504.8,-23.273592,-51.143665,18751.3,,25,0,2,3,,,,,,,,,,,,,,,,1,40.8,91,505.2,-51.143893,-23.273605,2025-10-21 17:55:22,14,18751.3,11,+RESP:,,,,,,,,,,,,
2025-10-21 17:55:22,2025-10-21 17:55:22,2025-10-21 17:55:21,385349,862689070266025,12466,GTSPD,4.19,,69840A,13876,83,00,22,,,14,1,0724,0006,C4A7,07A73915,40.4,91,505.1,-23.273602,-51.144005,18751.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-21 17:55:17,2025-10-21 17:55:17,2025-10-21 17:55:16,385349,862689070266025,12465,GTSPD,4.19,,69840A,13868,83,00,22,,,14,1,0724,0006,C4A7,07A73915,39.6,127,504.0,-23.273488,-51.144478,18751.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-21 17:55:01,2025-10-21 17:55:01,2025-10-21 17:55:00,385349,862689070266025,12464,GTERI,4.19,00008200,69840A,13884,83,00,22,,,14,1,0724,0006,C4A7,07A72916,44.0,130,509.4,-23.272297,-51.145902,18751.0,,20,0,2,3,,,,,,,,,,,,,,,,1,46.0,132,509.9,-51.146190,-23.272078,2025-10-21 17:54:57,14,18751.0,11,+RESP:,,,,,,,,,,,,
2025-10-21 17:54:38,2025-10-21 17:54:33,2025-10-21 17:54:32,385349,862689070266025,12463,GTSPD,4.19,,69840A,13868,83,00,22,,,14,1,0724,0006,C4A7,07A72916,43.3,179,523.1,-23.269505,-51.146797,18750.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-21 17:54:37,2025-10-21 17:54:24,2025-10-21 17:54:23,385349,862689070266025,12462,GTERI,4.19,00008200,69840A,13812,83,00,22,,,14,1,0724,0006,C4A7,07A72916,13.3,156,523.9,-23.268787,-51.146818,18750.5,,25,0,2,3,,,,,,,,,,,,,,,,1,13.3,156,523.9,-51.146818,-23.268787,2025-10-21 17:54:23,14,18750.6,11,+RESP:,,,,,,,,,,,,
2025-10-21 17:54:37,2025-10-21 17:54:20,2025-10-21 17:54:19,385349,862689070266025,12461,GTERI,4.19,00008200,69840A,13828,83,00,22,,,14,1,0724,0006,C4A7,07A72916,12.7,92,522.9,-23.268735,-51.146902,18750.5,,31,0,2,3,,,,,,,,,,,,,,,,1,12.7,92,522.9,-51.146902,-23.268735,2025-10-21 17:54:19,14,18750.5,11,+RESP:,,,,,,,,,,,,
2025-10-21 17:54:36,2025-10-21 17:54:19,2025-10-21 17:54:14,385349,862689070266025,12460,GTERI,4.19,00008200,69840A,13828,83,00,22,,,14,1,0724,0006,C4A7,07A72916,33.5,68,519.9,-23.268792,-51.147215,18750.5,,31,0,2,3,,,,,,,,,,,,,,,,1,33.7,66,519.2,-51.147300,-23.268822,2025-10-21 17:54:13,14,18750.5,10,+RESP:,,,,,,,,,,,,
2025-10-21 17:54:36,2025-10-21 17:54:12,2025-10-21 17:54:11,385349,862689070266025,12458,GTSPD,4.19,,69840A,13860,83,00,22,,,14,1,0724,0006,C4A7,07A72916,35.1,57,517.9,-23.268898,-51.147473,18750.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-21 17:54:35,2025-10-21 17:54:08,2025-10-21 17:54:07,385349,862689070266025,12457,GTSPD,4.19,,69840A,13868,83,00,22,,,14,1,0724,0006,C4A7,07A72916,40.9,43,518.1,-23.269152,-51.147818,18750.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,,,,,,,,,,,,
2025-10-21 17:54:35,2025-10-21 17:54:07,2025-10-21 17:54:06,385349,862689070266025,12456,GTERI,4.19,00008200,69840A,13820,83,00,22,,,14,1,0724,0006,C4A7,07A72916,40.9,42,518.0,-23.269227,-51.147895,18750.4,,25,0,2,3,,,,,,,,,,,,,,,,1,40.9,42,518.0,-51.147895,-23.269227,2025-10-21 17:54:06,14,18750.5,11,+RESP:,,,,,,,,,,,,
