 ,Data/Hora Evento,GNSS UTC Time,Tipo Dispositivo,IMEI,Sequência,Tipo Mensagem,Bateria Interna,ERI Mask,Protocol Version,Alimentação Externa,Input Status,Output Status,Motion,Duration Ign On,Duration Ign Off,Satélites,HDOP,MCC,MNC,LAC,Cell ID,Velocidade,Azimuth,Altitude,Latitude,Longitude,Hodômetro Total,Horímetro Total,CSQ RSSI,CSQ BER,RAT,BAND,ICCID,Ext. Pwr Supply,Charging,LED On,Timezone,Daylight Saving,Wave1 Output ID,Wave1 Output Active,BT Report Mask,BT Name,BT MAC Address,Peer Role,Peer Address Type,Driver ID,Login Status,MS GNSS Accuracy,Max Speed,MS Azimuth,MS Altitude,MS Longitude,MS Latitude,MS GNSS UTC Time,MS Satellite Number,MS Mileage
2025-10-03 07:07:57,2025-10-03 07:07:53,2025-10-03 07:07:48,385349,862689070108177,1190,GTERI,4.12,00008200,698407,13938,81,00,22,,,15,1,0724,0005,B299,03363F0A,19.5,90,18.1,-22.973325,-43.385338,31.9,,21,0,2,28,,,,,,,,,,,,,,,,1,26.5,86,28.3,-43.387722,-22.973375,2025-10-03 07:05:10,12,31.8
2025-10-03 07:14:20,2025-10-03 07:10:53,2025-10-03 07:10:48,385349,862689070108177,1192,GTERI,4.14,00008200,698407,13938,81,00,22,,,15,1,0724,0005,08AD,3C1C,13.2,88,3.8,-22.973322,-43.380078,32.4,,27,0,1,1800,,,,,,,,,,,,,,,,1,29.7,91,12.4,-43.381378,-22.973343,2025-10-03 07:09:44,15,32.3
2025-10-03 07:14:21,2025-10-03 07:13:53,2025-10-03 07:13:48,385349,862689070108177,1194,GTERI,4.15,00008200,698407,13946,81,00,22,,,14,1,0724,0005,0975,025E,35.6,211,6.2,-22.975155,-43.364728,34.3,,15,0,1,1800,,,,,,,,,,,,,,,,1,68.6,92,14.9,-43.374932,-22.973452,2025-10-03 07:11:33,16,33.0
2025-10-03 07:14:28,2025-10-03 07:14:28,,385349,862689070108177,1196,GTASC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-03 07:16:53,2025-10-03 07:16:53,2025-10-03 07:16:48,385349,862689070108177,1198,GTERI,4.17,00008200,698407,13954,81,00,22,,,16,1,0724,0005,0975,58B2,42.8,275,-7.6,-22.993405,-43.368962,36.6,,17,0,1,1800,,,,,,,,,,,,,,,,1,71.5,180,13.6,-43.366153,-22.989188,2025-10-03 07:15:29,16,35.8
2025-10-03 07:19:54,2025-10-03 07:19:53,2025-10-03 07:19:48,385349,862689070108177,1200,GTERI,4.18,00008200,698407,13970,81,00,22,,,13,1,0724,0005,0975,4A3E,29.5,341,13.7,-22.986780,-43.379323,38.3,,30,0,1,1800,,,,,,,,,,,,,,,,1,63.9,256,3.8,-43.374923,-22.993290,2025-10-03 07:17:31,16,37.2
2025-10-03 07:22:54,2025-10-03 07:22:53,2025-10-03 07:22:48,385349,862689070108177,1203,GTERI,4.19,00008200,698407,13970,81,00,22,,,15,1,0724,0005,0975,232E,7.7,325,9.1,-22.983163,-43.379565,39.0,,30,0,1,1800,,,,,,,,,,,,,,,,1,38.9,341,11.1,-43.379833,-22.985620,2025-10-03 07:20:32,15,38.4
2025-10-03 07:25:53,2025-10-03 07:25:53,2025-10-03 07:25:48,385349,862689070108177,1205,GTERI,4.20,00008200,698407,13922,81,00,22,,,17,1,0724,0005,0975,232E,9.4,9,9.9,-22.982895,-43.379295,39.3,,29,0,1,1800,,,,,,,,,,,,,,,,1,14.1,190,4.5,-43.379672,-22.982478,2025-10-03 07:24:54,17,39.1
2025-10-03 07:28:53,2025-10-03 07:28:53,2025-10-03 07:28:48,385349,862689070108177,1208,GTERI,4.20,00008200,698407,13898,81,00,22,,,17,1,0724,0005,0975,232E,0.0,320,6.3,-22.981842,-43.380868,39.6,,22,0,1,1800,,,,,,,,,,,,,,,,1,17.3,276,7.8,-43.380348,-22.982068,2025-10-03 07:28:26,17,39.6
2025-10-03 07:31:54,2025-10-03 07:31:53,2025-10-03 07:31:48,385349,862689070108177,1210,GTERI,4.20,00008200,698407,13898,81,00,22,,,16,1,0724,0005,0975,232E,0.0,157,16.4,-22.985920,-43.379752,40.1,,31,0,1,1800,,,,,,,,,,,,,,,,1,28.3,156,26.2,-43.380212,-22.984663,2025-10-03 07:30:47,16,40.1
2025-10-03 07:34:53,2025-10-03 07:34:53,2025-10-03 07:34:48,385349,862689070108177,1213,GTERI,4.20,00008200,698407,13978,81,00,22,,,16,1,0724,0005,0975,13C7,32.2,149,7.7,-22.994128,-43.377367,41.3,,21,0,1,1800,,,,,,,,,,,,,,,,1,46.4,161,15.1,-43.377193,-22.992683,2025-10-03 07:33:39,17,41.0
2025-10-03 07:37:53,2025-10-03 07:37:53,2025-10-03 07:37:48,385349,862689070108177,1215,GTERI,4.20,00008200,698407,14010,81,00,22,,,16,1,0724,0005,0975,100A,32.6,272,3.4,-23.000128,-43.386430,43.3,,31,0,1,1800,,,,,,,,,,,,,,,,1,59.7,269,8.6,-43.383935,-23.000098,2025-10-03 07:37:25,16,43.0
2025-10-03 07:40:54,2025-10-03 07:40:53,2025-10-03 07:40:48,385349,862689070108177,1218,GTERI,4.20,00008200,698407,14002,81,00,22,,,15,1,0724,0005,0975,5FFA,41.9,255,-5.8,-23.000547,-43.417300,46.5,,21,0,1,1800,,,,,,,,,,,,,,,,1,80.1,271,6.5,-43.402048,-22.999843,2025-10-03 07:39:19,17,44.9
2025-10-03 07:43:53,2025-10-03 07:43:53,2025-10-03 07:43:48,385349,862689070108177,1220,GTERI,4.20,00008200,698407,13994,81,00,22,,,17,1,0724,0005,0975,0966,59.4,46,12.0,-23.002847,-43.432650,48.9,,31,0,1,1800,,,,,,,,,,,,,,,,1,62.4,250,-1.5,-43.422235,-23.001988,2025-10-03 07:41:28,16,47.0
2025-10-03 07:46:54,2025-10-03 07:46:53,2025-10-03 07:46:48,385349,862689070108177,1223,GTERI,4.20,00008200,698407,13994,81,00,22,,,17,1,0724,0005,08AD,6FBE,63.0,35,5.6,-22.983327,-43.411140,52.1,,29,0,1,1800,,,,,,,,,,,,,,,,1,72.1,49,9.8,-43.420195,-22.991670,2025-10-03 07:45:31,16,50.7
2025-10-03 07:49:54,2025-10-03 07:49:53,2025-10-03 07:49:48,385349,862689070108177,1225,GTERI,4.20,00008200,698407,13938,81,00,22,,,8,1,0724,0005,08AD,53F9,0.0,120,13.9,-22.972497,-43.398588,54.0,,21,0,1,1800,,,,,,,,,,,,,,,,1,67.4,38,10.1,-43.404415,-22.974608,2025-10-03 07:47:56,17,53.2
2025-10-03 07:50:00,2025-10-03 07:49:59,2025-10-03 07:49:58,385349,862689070108177,1226,GTIGF,4.20,,698407,13938,80,00,12,3082,,8,0,0724,0005,08AD,53F9,0.0,120,13.9,-22.972497,-43.398588,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-03 07:50:01,2025-10-03 07:50:00,2025-10-03 07:49:59,385349,862689070108177,1227,GTERI,4.20,00008200,698407,13171,80,00,12,,,8,1,0724,0005,08AD,53F9,0.0,120,13.9,-22.972497,-43.398588,54.0,,16,0,1,1800,,,,,,,,,,,,,,,,1,0.0,120,13.9,-43.398588,-22.972497,2025-10-03 07:49:59,8,54.0
2025-10-03 08:01:22,2025-10-03 08:01:21,2025-10-03 07:49:59,385349,862689070108177,1228,GTIGN,4.17,,698407,13059,81,00,22,,682,8,1,0724,0005,08AD,53F9,0.0,120,13.9,-22.972497,-43.398588,54.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-03 08:01:34,2025-10-03 08:01:33,2025-10-03 08:01:33,385349,862689070108177,1230,GTERI,4.17,00008200,698407,13914,81,00,22,,,5,1,0724,0005,08AD,53F9,12.0,356,-1.5,-22.972413,-43.398553,54.0,,15,0,1,1800,,,,,,,,,,,,,,,,1,12.0,356,-1.5,-43.398553,-22.972413,2025-10-03 08:01:33,5,54.1
2025-10-03 08:04:35,2025-10-03 08:04:33,2025-10-03 08:04:28,385349,862689070108177,1232,GTERI,4.20,00008200,698407,13978,81,00,22,,,9,1,0724,0005,08AD,0CA0,17.8,93,-4.6,-22.971053,-43.391477,55.1,,24,0,1,1800,,,,,,,,,,,,,,,,1,41.4,44,2.5,-43.398127,-22.971373,2025-10-03 08:02:43,11,54.4
2025-10-03 08:07:34,2025-10-03 08:07:33,2025-10-03 08:07:28,385349,862689070108177,1235,GTERI,4.20,00008200,698407,13922,81,00,22,,,14,1,0724,0005,0975,1BC2,0.0,39,-7.9,-22.971693,-43.387687,55.5,,9,0,1,1800,,,,,,,,,,,,,,,,1,30.7,93,-6.6,-43.389413,-22.971050,2025-10-03 08:05:03,12,55.3
2025-10-03 08:10:33,2025-10-03 08:10:33,2025-10-03 08:10:28,385349,862689070108177,1237,GTERI,4.20,00008200,698407,14002,81,00,22,,,14,1,0724,0005,08AD,33B0,55.3,271,-6.8,-22.973028,-43.392500,56.3,,31,0,1,1800,,,,,,,,,,,,,,,,1,59.0,271,-5.2,-43.390688,-22.973038,2025-10-03 08:10:16,14,56.1
2025-10-03 08:13:34,2025-10-03 08:13:33,2025-10-03 08:13:28,385349,862689070108177,1240,GTERI,4.19,00008200,698407,13850,81,00,22,,,13,1,0724,0005,08AD,53F9,0.0,20,-0.8,-22.972462,-43.398213,57.1,,13,0,1,1800,,,,,,,,,,,,,,,,1,64.6,270,-4.8,-43.395225,-22.973017,2025-10-03 08:10:45,15,56.6
2025-10-03 08:13:46,2025-10-03 08:13:46,2025-10-03 08:13:45,385349,862689070108177,1242,GTERI,4.19,00008200,698407,13083,80,00,12,,,13,1,0724,0005,08AD,53F9,0.0,20,-0.8,-22.972462,-43.398213,57.1,,13,0,1,1800,,,,,,,,,,,,,,,,1,0.0,20,-0.8,-43.398213,-22.972462,2025-10-03 08:13:45,13,57.1
2025-10-03 08:13:46,2025-10-03 08:13:45,2025-10-03 08:13:44,385349,862689070108177,1241,GTIGF,4.19,,698407,13195,80,00,12,744,,13,0,0724,0005,08AD,53F9,0.0,20,-0.8,-22.972462,-43.398213,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-03 09:13:43,2025-10-03 09:13:43,2025-10-03 09:11:21,385349,862689070108177,1243,GTERI,4.15,00008200,698407,13131,80,00,11,,,7,1,0724,0005,08AD,1BDC,0.0,20,-0.8,-22.972462,-43.398213,57.1,,22,0,1,1800,,,,,,,,,,,,,,,,1,0.0,20,-0.8,-43.398213,-22.972462,2025-10-03 09:11:21,7,57.1
2025-10-03 09:18:12,2025-10-03 09:18:11,2025-10-03 09:11:21,385349,862689070108177,1244,GTIGN,4.15,,698407,12924,81,00,21,,3866,7,1,0724,0005,08AD,1BDC,0.0,20,-0.8,-22.972462,-43.398213,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-03 09:18:39,2025-10-03 09:18:39,2025-10-03 09:18:38,385349,862689070108177,1246,GTERI,4.16,00008200,698407,13938,81,00,22,,,6,1,0724,0005,08AD,1BDC,8.0,340,6.5,-22.972612,-43.398813,57.1,,22,0,1,1800,,,,,,,,,,,,,,,,1,8.0,340,6.5,-43.398813,-22.972612,2025-10-03 09:18:38,6,57.2
2025-10-03 09:19:04,2025-10-03 09:19:03,2025-10-03 09:19:02,385349,862689070108177,1247,GTIGF,4.18,,698407,13802,80,00,12,52,,6,0,0724,0005,08AD,53F9,0.1,183,6.4,-22.972525,-43.398610,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-03 09:19:05,2025-10-03 09:19:04,2025-10-03 09:19:03,385349,862689070108177,1248,GTERI,4.18,00008200,698407,13123,80,00,12,,,6,1,0724,0005,08AD,53F9,0.1,183,6.4,-22.972525,-43.398610,57.1,,22,0,1,1800,,,,,,,,,,,,,,,,1,0.1,183,6.4,-43.398610,-22.972525,2025-10-03 09:19:03,6,57.1
2025-10-03 09:53:52,2025-10-03 09:53:51,2025-10-03 09:19:03,385349,862689070108177,1249,GTIGN,4.14,,698407,12971,81,00,21,,2088,6,1,0724,0005,08AD,53F9,0.1,183,6.4,-22.972525,-43.398610,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-03 09:54:50,2025-10-03 09:54:43,2025-10-03 09:54:42,385349,862689070108177,1251,GTERI,4.16,00008200,698407,13898,81,00,22,,,8,1,0724,0005,08AD,53F9,2.0,19,48.2,-22.972653,-43.398498,57.1,,20,0,1,1800,,,,,,,,,,,,,,,,1,2.0,19,48.2,-43.398498,-22.972653,2025-10-03 09:54:42,8,57.1
2025-10-03 09:57:38,2025-10-03 09:57:38,2025-10-03 09:57:33,385349,862689070108177,1253,GTERI,4.20,00008200,698407,13962,81,00,22,,,10,1,0724,0005,08AD,0CA0,25.8,91,6.4,-22.971013,-43.394967,57.9,,17,0,1,1800,,,,,,,,,,,,,,,,1,35.4,44,11.7,-43.399093,-22.972242,2025-10-03 09:56:03,9,57.4
2025-10-03 10:00:38,2025-10-03 10:00:38,2025-10-03 10:00:33,385349,862689070108177,1256,GTERI,4.20,00008200,698407,13914,81,00,22,,,10,1,0724,0005,08AD,33B0,0.0,97,2.5,-22.973385,-43.389863,58.6,,31,0,1,1800,,,,,,,,,,,,,,,,1,40.5,90,-6.7,-43.392003,-22.973408,2025-10-03 09:59:24,10,58.4
2025-10-03 10:03:39,2025-10-03 10:03:38,2025-10-03 10:03:33,385349,862689070108177,1258,GTERI,4.20,00008200,698407,13962,81,00,22,,,9,1,0724,0005,08AD,33B0,25.7,87,-1.4,-22.973340,-43.385572,59.1,,18,0,1,1800,,,,,,,,,,,,,,,,1,33.5,86,-0.1,-43.386565,-22.973353,2025-10-03 10:03:08,10,59.0
2025-10-03 10:06:39,2025-10-03 10:06:38,2025-10-03 10:06:33,385349,862689070108177,1261,GTERI,4.20,00008200,698407,13962,81,00,22,,,10,1,0724,0005,08AD,5DE0,50.9,95,-3.8,-22.973370,-43.378177,59.8,,22,0,1,1800,,,,,,,,,,,,,,,,1,55.7,96,-2.1,-43.377755,-22.973397,2025-10-03 10:06:36,10,59.9
2025-10-03 10:09:39,2025-10-03 10:09:38,2025-10-03 10:09:33,385349,862689070108177,1263,GTERI,4.20,00008200,698407,13970,81,00,22,,,10,1,0724,0005,0975,025E,18.7,209,4.7,-22.975392,-43.364843,61.4,,16,0,1,1800,,,,,,,,,,,,,,,,1,57.7,92,-3.1,-43.375023,-22.973452,2025-10-03 10:06:55,10,60.2
2025-10-03 10:12:15,2025-10-03 10:12:15,,385349,862689070108177,1266,GTASC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-03 10:12:39,2025-10-03 10:12:38,2025-10-03 10:12:33,385349,862689070108177,1267,GTERI,4.20,00008200,698407,13954,81,00,22,,,11,1,0724,0005,0975,31A2,0.0,175,7.9,-22.991795,-43.365988,63.3,,25,0,1,1800,,,,,,,,,,,,,,,,1,63.6,189,-15.4,-43.365970,-22.979062,2025-10-03 10:10:08,10,61.9
2025-10-03 10:15:39,2025-10-03 10:15:38,2025-10-03 10:15:33,385349,862689070108177,1269,GTERI,4.19,00008200,698407,13986,81,00,22,,,11,1,0724,0005,0975,1BC2,15.1,196,12.0,-22.997092,-43.366180,63.9,,31,0,1,1800,,,,,,,,,,,,,,,,1,39.2,180,11.8,-43.366047,-22.995570,2025-10-03 10:15:11,11,63.7
2025-10-03 10:18:38,2025-10-03 10:18:38,2025-10-03 10:18:33,385349,862689070108177,1272,GTERI,4.18,00008200,698407,13978,81,00,22,,,11,1,0724,0005,0975,5466,14.0,55,0.6,-23.001242,-43.363753,65.1,,23,0,1,1800,,,,,,,,,,,,,,,,1,48.6,135,9.1,-43.367863,-23.001637,2025-10-03 10:17:07,11,64.6
2025-10-03 10:21:38,2025-10-03 10:21:38,2025-10-03 10:21:33,385349,862689070108177,1274,GTERI,4.18,00008200,698407,13986,81,00,22,,,11,1,0724,0005,0975,2E1E,14.8,92,13.2,-23.000285,-43.353888,66.1,,18,0,1,1800,,,,,,,,,,,,,,,,1,43.0,91,13.1,-43.354563,-23.000267,2025-10-03 10:21:24,11,66.1
2025-10-03 10:24:38,2025-10-03 10:24:38,2025-10-03 10:24:33,385349,862689070108177,1277,GTERI,4.18,00008200,698407,13962,81,00,22,,,11,1,0724,0005,0975,38AA,16.4,92,11.7,-23.000505,-43.344430,67.1,,31,0,1,1800,,,,,,,,,,,,,,,,1,48.6,95,8.5,-43.346455,-23.000383,2025-10-03 10:24:08,11,66.9
2025-10-03 10:27:39,2025-10-03 10:27:38,2025-10-03 10:27:33,385349,862689070108177,1279,GTERI,4.18,00008200,698407,14002,81,00,22,,,11,1,0724,0005,0975,0196,20.8,93,15.1,-23.000728,-43.337120,67.9,,30,0,1,1800,,,,,,,,,,,,,,,,1,46.8,91,5.7,-43.341233,-23.000563,2025-10-03 10:25:41,11,67.5
2025-10-03 10:30:38,2025-10-03 10:30:38,2025-10-03 10:30:33,385349,862689070108177,1282,GTERI,4.18,00008200,698407,13970,81,00,22,,,10,1,0724,0005,0975,0EDE,13.4,271,17.2,-23.000317,-43.333422,69.1,,16,0,1,1800,,,,,,,,,,,,,,,,1,50.6,274,22.0,-43.331648,-23.000470,2025-10-03 10:30:10,11,68.9
2025-10-03 10:32:36,2025-10-03 10:32:35,2025-10-03 10:32:34,385349,862689070108177,1284,GTIGF,4.18,,698407,13115,80,00,12,2324,,9,0,0724,0005,0975,3846,0.0,306,19.5,-22.999073,-43.334038,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-03 10:32:38,2025-10-03 10:32:36,2025-10-03 10:32:35,385349,862689070108177,1285,GTERI,4.18,00008200,698407,13123,80,00,12,,,9,1,0724,0005,0975,3846,0.0,306,19.5,-22.999073,-43.334038,69.4,,30,0,1,1800,,,,,,,,,,,,,,,,1,0.0,306,19.5,-43.334038,-22.999073,2025-10-03 10:32:35,9,69.4
2025-10-03 10:54:14,2025-10-03 10:53:33,2025-10-03 10:32:35,385349,862689070108177,1286,GTIGN,4.15,,698407,12995,81,00,21,,1258,9,1,0724,0005,0975,3846,0.0,306,19.5,-22.999073,-43.334038,69.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-03 10:54:16,2025-10-03 10:53:46,2025-10-03 10:53:46,385349,862689070108177,1288,GTERI,4.16,00008200,698407,13882,81,00,22,,,8,1,0724,0005,0975,3846,2.1,159,-15.7,-22.999130,-43.334107,69.4,,28,0,1,1800,,,,,,,,,,,,,,,,1,2.1,159,-15.7,-43.334107,-22.999130,2025-10-03 10:53:46,8,69.4
2025-10-03 10:56:56,2025-10-03 10:56:43,2025-10-03 10:56:38,385349,862689070108177,1290,GTERI,4.20,00008200,698407,13882,81,00,22,,,9,1,0724,0005,0975,4FB6,0.0,257,1.1,-23.000055,-43.339152,70.0,,21,0,1,1800,,,,,,,,,,,,,,,,1,45.3,269,1.6,-43.338765,-23.000080,2025-10-03 10:56:16,9,70.0
2025-10-03 10:58:01,2025-10-03 10:58:01,,385349,862689070108177,1291,GTASC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-03 10:58:40,2025-10-03 10:58:01,,385349,862689070108177,1291,GTASC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-03 10:59:17,2025-10-03 10:59:17,,385349,862689070108177,1293,GTASC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-03 10:59:44,2025-10-03 10:59:43,2025-10-03 10:59:38,385349,862689070108177,1294,GTERI,4.20,00008200,698407,13938,81,00,22,,,14,1,0724,0005,0975,5402,16.8,268,6.2,-22.999973,-43.350062,71.1,,28,0,1,1800,,,,,,,,,,,,,,,,1,63.9,270,7.5,-43.346473,-23.000045,2025-10-03 10:57:55,11,70.8
2025-10-03 11:00:24,2025-10-03 10:59:43,2025-10-03 10:59:38,385349,862689070108177,1294,GTERI,4.20,00008200,698407,13938,81,00,22,,,14,1,0724,0005,0975,5402,16.8,268,6.2,-22.999973,-43.350062,71.1,,28,0,1,1800,,,,,,,,,,,,,,,,1,63.9,270,7.5,-43.346473,-23.000045,2025-10-03 10:57:55,11,70.8
2025-10-03 11:03:43,2025-10-03 11:02:43,2025-10-03 11:02:38,385349,862689070108177,1297,GTERI,4.20,00008200,698407,13986,81,00,22,,,14,1,0724,0005,0975,2E1E,57.8,272,15.9,-22.999833,-43.356922,71.9,,30,0,1,1800,,,,,,,,,,,,,,,,1,60.9,271,13.1,-43.357565,-22.999813,2025-10-03 11:02:42,14,71.9
2025-10-03 11:05:43,2025-10-03 11:05:43,2025-10-03 11:05:38,385349,862689070108177,1299,GTERI,4.20,00008200,698407,13970,81,00,22,,,14,1,0724,0005,0975,539E,28.4,267,7.5,-22.999952,-43.378098,74.0,,31,0,1,1800,,,,,,,,,,,,,,,,1,75.3,267,17.0,-43.364220,-22.999955,2025-10-03 11:03:20,12,72.6
2025-10-03 11:08:44,2025-10-03 11:08:43,2025-10-03 11:08:38,385349,862689070108177,1302,GTERI,4.19,00008200,698407,14002,81,00,22,,,12,1,0724,0005,0975,4A3E,36.9,339,0.4,-22.987437,-43.379110,76.0,,28,0,1,1800,,,,,,,,,,,,,,,,1,58.6,340,6.8,-43.375705,-22.996107,2025-10-03 11:07:04,13,74.9
2025-10-03 11:11:44,2025-10-03 11:11:43,2025-10-03 11:11:38,385349,862689070108177,1304,GTERI,4.18,00008200,698407,13978,81,00,22,,,13,1,0724,0005,0975,232E,19.0,287,11.1,-22.982068,-43.380287,76.9,,25,0,1,1800,,,,,,,,,,,,,,,,1,36.5,340,6.3,-43.379790,-22.985657,2025-10-03 11:09:18,13,76.2
2025-10-03 11:14:18,2025-10-03 11:14:18,2025-10-03 11:14:17,385349,862689070108177,1307,GTERI,4.18,00008200,698407,13019,80,00,11,,,10,1,0724,0005,0975,232E,0.0,311,6.1,-22.981630,-43.381280,76.9,,24,0,1,1800,,,,,,,,,,,,,,,,1,0.0,311,6.1,-43.381280,-22.981630,2025-10-03 11:14:17,10,76.9
2025-10-03 11:14:18,2025-10-03 11:14:17,2025-10-03 11:14:16,385349,862689070108177,1306,GTIGF,4.18,,698407,13083,80,00,11,1244,,11,0,0724,0005,0975,232E,0.0,311,6.1,-22.981630,-43.381280,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-03 11:26:23,2025-10-03 11:26:23,2025-10-03 11:14:17,385349,862689070108177,1308,GTIGN,4.17,,698407,13019,81,00,21,,726,10,1,0724,0005,0975,232E,0.0,311,6.1,-22.981630,-43.381280,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-03 11:26:35,2025-10-03 11:26:35,2025-10-03 11:26:34,385349,862689070108177,1310,GTERI,4.17,00008200,698407,12580,81,00,21,,,7,1,0724,0005,0975,232E,0.0,311,6.1,-22.981630,-43.381280,76.9,,19,0,1,1800,,,,,,,,,,,,,,,,1,0.0,311,6.1,-43.381280,-22.981630,2025-10-03 11:26:34,7,76.9
2025-10-03 11:29:33,2025-10-03 11:29:33,2025-10-03 11:29:28,385349,862689070108177,1312,GTERI,4.20,00008200,698407,13986,81,00,22,,,11,1,0724,0005,0975,4A3E,24.6,158,14.3,-22.988043,-43.378883,77.7,,31,0,1,1800,,,,,,,,,,,,,,,,1,38.1,159,15.7,-43.379087,-22.987485,2025-10-03 11:29:21,12,77.7
2025-10-03 11:32:45,2025-10-03 11:32:33,2025-10-03 11:32:28,385349,862689070108177,1315,GTERI,4.19,00008200,698407,14002,81,00,22,,,11,1,0724,0005,0975,58B2,37.2,92,1.4,-22.993373,-43.372463,79.2,,19,0,1,1800,,,,,,,,,,,,,,,,1,56.9,80,1.3,-43.374635,-22.993312,2025-10-03 11:32:12,12,79.0
2025-10-03 11:35:33,2025-10-03 11:35:33,2025-10-03 11:35:25,385349,862689070108177,1317,GTERI,4.18,00008200,698407,14002,81,00,22,,,3,1,0724,0005,0975,1BC2,34.0,196,14.3,-22.997145,-43.366405,80.2,,15,0,1,1800,,,,,,,,,,,,,,,,1,42.5,187,12.0,-43.366180,-22.996458,2025-10-03 11:35:17,11,80.1
2025-10-03 11:38:34,2025-10-03 11:38:33,2025-10-03 11:38:28,385349,862689070108177,1320,GTERI,4.18,00008200,698407,13978,81,00,22,,,14,1,0724,0005,0975,025E,58.8,24,15.3,-22.975052,-43.363255,82.8,,14,0,1,1800,,,,,,,,,,,,,,,,1,63.7,1,-3.0,-43.365420,-22.982948,2025-10-03 11:37:24,13,81.8
2025-10-03 11:41:33,2025-10-03 11:41:33,2025-10-03 11:41:28,385349,862689070108177,1322,GTERI,4.18,00008200,698407,14002,81,00,22,,,13,1,0724,0005,08AD,5DE0,61.6,272,4.6,-22.973273,-43.375692,85.2,,28,0,1,1800,,,,,,,,,,,,,,,,1,71.8,270,2.7,-43.373292,-22.973282,2025-10-03 11:41:15,12,84.9
2025-10-03 11:44:32,2025-10-03 11:44:31,2025-10-03 11:44:30,385349,862689070108177,1325,GTIGF,4.18,,698407,13171,80,00,12,1088,,12,0,0724,0005,08AD,33B0,0.0,312,-9.3,-22.970988,-43.388277,86.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-03 11:44:33,2025-10-03 11:44:32,2025-10-03 11:44:31,385349,862689070108177,1326,GTERI,4.18,00008200,698407,13163,80,00,12,,,12,1,0724,0005,08AD,33B0,0.0,312,-9.3,-22.970988,-43.388277,86.4,,12,0,1,1800,,,,,,,,,,,,,,,,1,0.0,312,-9.3,-43.388277,-22.970988,2025-10-03 11:44:31,12,86.4
2025-10-03 11:57:44,2025-10-03 11:57:43,2025-10-03 11:44:31,385349,862689070108177,1327,GTIGN,4.17,,698407,12756,81,00,21,,792,12,1,0724,0005,08AD,33B0,0.0,312,-9.3,-22.970988,-43.388277,85.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-03 11:57:55,2025-10-03 11:57:55,2025-10-03 11:57:54,385349,862689070108177,1329,GTERI,4.17,00008200,698407,13898,81,00,21,,,6,1,0724,0005,08AD,33B0,2.6,311,-10.2,-22.970850,-43.388442,86.4,,11,0,1,1800,,,,,,,,,,,,,,,,1,2.6,311,-10.2,-43.388442,-22.970850,2025-10-03 11:57:54,6,86.4
2025-10-03 12:02:10,2025-10-03 12:00:53,2025-10-03 12:00:48,385349,862689070108177,1331,GTERI,4.20,00008200,698407,13898,81,00,22,,,10,1,0724,0005,08AD,3478,0.0,3,-4.4,-22.963398,-43.390103,87.3,,15,0,1,1800,,,,,,,,,,,,,,,,1,46.7,0,0.6,-43.390307,-22.965750,2025-10-03 11:59:37,11,87.1
2025-10-03 12:03:55,2025-10-03 12:03:53,2025-10-03 12:03:48,385349,862689070108177,1333,GTERI,4.20,00008200,698407,13906,81,00,22,,,10,1,0724,0005,08AD,33B0,0.0,128,2.9,-22.972242,-43.386788,88.5,,13,0,1,1800,,,,,,,,,,,,,,,,1,54.7,130,6.2,-43.390200,-22.969912,2025-10-03 12:03:10,9,88.1
2025-10-03 12:06:54,2025-10-03 12:06:53,2025-10-03 12:06:48,385349,862689070108177,1336,GTERI,4.19,00008200,698407,13922,81,00,22,,,6,1,0724,0005,08AD,33B0,0.0,32,8.2,-22.972622,-43.391208,89.1,,30,0,1,1800,,,,,,,,,,,,,,,,1,47.0,270,6.5,-43.389155,-22.973055,2025-10-03 12:05:13,11,88.9
