Sequência,veiPlaca,Tipo Dispositivo,IMEI,GNSS UTC Time,Data/Hora Inclusão,Data/Hora Evento,Azimuth,delay,Latitude,Longitude,Satélites,GPS,Velocidade,Bateria (V),mrvlog,tdeID,Motion Status,Event Code,Hodômetro Total,RAT,Position Report Type,Tipo Mensagem,Message_Category,Match_Type,Match_ID,delta,Delta,Tempo de fix,Match_Complete,Distância,Discrepancia,Distancia esperada
785,QRQ1J66,83,4675739775,2025-06-12 16:31:42,2025-06-12 16:31:43.767,2025-06-12 16:31:42,330.0,1,-6.809046,-43.01164,12,Válido,0,12676,0,668,12,20,136.85,10,GTIGF,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
786,QRQ1J66,83,4675739775,2025-06-12 16:36:42,2025-06-12 17:32:00.580,2025-06-12 16:36:42,330.0,3318,-6.809047,-43.01166,19,Válido,0,12494,1,760,11,27,136.85,10,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
787,QRQ1J66,83,4675739775,2025-06-12 17:36:47,2025-06-12 17:36:47.553,2025-06-12 17:36:47,199.0,0,-6.809038,-43.01166,11,Válido,0,12433,0,760,11,27,136.85,10,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
788,QRQ1J66,83,4675739775,2025-06-12 18:36:50,2025-06-12 19:32:07.143,2025-06-12 18:36:50,219.0,3317,-6.809055,-43.01164,14,Válido,0,12433,1,760,11,27,136.85,10,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
789,QRQ1J66,83,4675739775,2025-06-12 19:36:53,2025-06-12 19:36:54.130,2025-06-12 19:36:53,7.0,1,-6.808976,-43.01171,14,Válido,0,12433,0,760,11,27,136.85,10,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
790,QRQ1J66,83,4675739775,2025-06-12 20:36:56,2025-06-12 21:32:12.963,2025-06-12 20:36:56,37.0,3316,-6.808994,-43.0117,15,Válido,0,12433,1,760,11,27,136.85,10,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
791,QRQ1J66,83,4675739775,2025-06-12 21:36:59,2025-06-12 21:36:59.960,2025-06-12 21:36:59,17.0,0,-6.809026,-43.01167,15,Válido,0,12433,0,760,11,27,136.85,10,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
792,QRQ1J66,83,4675739775,2025-06-12 22:37:03,2025-06-12 22:37:03.797,2025-06-12 22:37:03,225.0,0,-6.809016,-43.01167,15,Válido,0,12403,0,760,11,27,136.85,10,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
793,QRQ1J66,83,4675739775,2025-06-12 23:37:07,2025-06-12 23:37:07.710,2025-06-12 23:37:07,0.0,0,-6.809114,-43.01169,14,Válido,0,12403,0,760,11,27,136.85,10,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
794,QRQ1J66,83,4675739775,2025-06-13 00:37:11,2025-06-13 01:32:28.387,2025-06-13 00:37:11,14.0,3317,-6.809019,-43.01167,11,Válido,0,12372,1,760,11,27,136.85,10,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
795,QRQ1J66,83,4675739775,2025-06-13 01:37:14,2025-06-13 01:37:15.317,2025-06-13 01:37:14,11.0,1,-6.808975,-43.01167,12,Válido,0,12403,0,760,11,27,136.85,10,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
796,QRQ1J66,83,4675739775,2025-06-13 02:37:17,2025-06-13 02:37:18.147,2025-06-13 02:37:17,12.0,1,-6.809025,-43.01166,14,Válido,0,12403,0,760,11,27,136.85,10,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
797,QRQ1J66,83,4675739775,2025-06-13 03:37:20,2025-06-13 03:37:20.997,2025-06-13 03:37:20,0.0,0,-6.808984,-43.01167,17,Válido,0,12372,0,760,11,27,136.85,10,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
798,QRQ1J66,83,4675739775,2025-06-13 04:37:23,2025-06-13 04:37:23.950,2025-06-13 04:37:23,148.0,0,-6.809027,-43.01168,18,Válido,0,12372,0,760,11,27,136.85,10,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
799,QRQ1J66,83,4675739775,2025-06-13 05:37:27,2025-06-13 06:32:44.600,2025-06-13 05:37:27,152.0,3317,-6.809049,-43.01166,15,Válido,0,12372,1,760,11,27,136.85,10,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
800,QRQ1J66,83,4675739775,2025-06-13 06:37:31,2025-06-13 06:37:31.630,2025-06-13 06:37:31,0.0,0,-6.809023,-43.01167,16,Válido,0,12342,0,760,11,27,136.85,10,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
801,QRQ1J66,83,4675739775,2025-06-13 07:37:35,2025-06-13 07:37:37.357,2025-06-13 07:37:35,72.0,2,-6.809027,-43.01167,15,Válido,0,12372,0,760,11,27,136.85,10,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
802,QRQ1J66,83,4675739775,2025-06-13 07:37:44,2025-06-13 07:45:22.617,2025-06-13 07:45:09,72.0,13,-6.809027,-43.01167,15,Inválido,0,13649,0,667,21,21,136.85,0,GTIGN,X,X,,0,,,445.0,NA_0,3.27,3.27*,0.0
803,QRQ1J66,83,4675739775,2025-06-13 07:46:31,2025-06-13 07:46:32.790,2025-06-13 07:46:31,13.0,1,-6.808367,-43.01297,14,Inválido,0,699,0,668,12,20,137.03,10,GTIGF,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
804,QRQ1J66,83,4675739775,2025-06-13 07:46:36,2025-06-13 07:46:37.243,2025-06-13 07:46:36,10.0,1,-6.808231,-43.01294,15,Válido,11,13588,0,667,21,21,137.03,10,GTIGN,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
806,QRQ1J66,83,4675739775,2025-06-13 07:47:51,2025-06-13 07:47:52.267,2025-06-13 07:47:51,219.0,1,-6.808015,-43.01216,12,Válido,0,12859,0,668,12,20,137.18,10,GTIGF,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
807,QRQ1J66,83,4675739775,2025-06-13 07:52:51,2025-06-13 07:52:52.200,2025-06-13 07:52:51,324.0,1,-6.807921,-43.01214,13,Válido,0,12433,0,760,11,27,137.18,10,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
808,QRQ1J66,83,4675739775,2025-06-13 07:53:01,2025-06-13 07:54:21.703,2025-06-13 07:54:09,324.0,12,-6.807921,-43.01214,14,Inválido,0,13558,0,667,21,21,137.18,0,GTIGN,X,X,,0,,,68.0,NA_0,3.27,3.27*,0.0
810,QRQ1J66,83,4675739775,2025-06-13 07:56:20,2025-06-13 07:56:20.763,2025-06-13 07:56:20,295.0,0,-6.809042,-43.0115,16,Válido,0,12859,0,668,12,20,137.49,10,GTIGF,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
811,QRQ1J66,83,4675739775,2025-06-13 07:58:58,2025-06-13 07:58:58.767,2025-06-13 07:58:58,197.0,0,-6.809043,-43.01149,16,Válido,0,11460,0,667,21,21,137.49,10,GTIGN,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
813,QRQ1J66,83,4675739775,2025-06-13 08:01:50,2025-06-13 08:01:50.760,2025-06-13 08:01:50,338.0,0,-6.799367,-43.01144,16,Válido,0,12859,0,668,12,20,138.62,10,GTIGF,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
814,QRQ1J66,83,4675739775,2025-06-13 08:06:50,2025-06-13 08:06:50.727,2025-06-13 08:06:50,338.0,0,-6.799373,-43.01143,17,Válido,0,12494,0,760,11,27,138.62,10,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
815,QRQ1J66,83,4675739775,2025-06-13 08:17:19,2025-06-13 08:17:20.783,2025-06-13 08:17:19,24.0,1,-6.79938,-43.01143,16,Válido,0,11491,0,667,21,21,138.62,10,GTIGN,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
816,QRQ1J66,83,4675739775,2025-06-13 08:20:19,2025-06-13 08:20:20.030,2025-06-13 08:20:19,195.0,1,-6.806921,-43.01077,17,Válido,19,13497,0,761,22,30,139.53,10,10,GTERI,T,T5,9,,3.0,0.0,T5_9,12.38,4.29,16.67
817,QRQ1J66,83,4675739775,2025-06-13 08:21:18,2025-06-13 08:21:19.320,2025-06-13 08:21:18,225.0,1,-6.809043,-43.01134,17,Válido,9,13284,0,839,Motorista não identificado,Motorista não identificado,139.77,10,Motorista não identificado,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
818,QRQ1J66,83,4675739775,2025-06-13 08:23:19,2025-06-13 08:23:20.033,2025-06-13 08:23:19,91.0,1,-6.80791,-43.01243,17,Válido,8,13315,0,761,22,30,140.12,10,10,GTERI,T,T5,10,,4.0,0.0,T5_10,8.62,0.55,9.17
820,QRQ1J66,83,4675739775,2025-06-13 08:24:30,2025-06-13 08:24:30.917,2025-06-13 08:24:30,64.0,0,-6.808021,-43.01212,16,Válido,0,12798,0,668,12,20,140.17,10,GTIGF,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
821,QRQ1J66,83,4675739775,2025-06-13 08:29:09,2025-06-13 08:29:09.947,2025-06-13 08:29:09,87.0,0,-6.807978,-43.01211,17,Válido,0,11491,0,667,21,21,140.17,10,GTIGN,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
823,QRQ1J66,83,4675739775,2025-06-13 08:29:15,2025-06-13 08:29:16.237,2025-06-13 08:29:15,33.0,1,-6.80797,-43.0121,18,Válido,0,12281,0,668,12,20,140.17,10,GTIGF,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
824,QRQ1J66,83,4675739775,2025-06-13 08:30:40,2025-06-13 08:30:41.647,2025-06-13 08:30:40,81.0,1,-6.808016,-43.01209,18,Válido,0,11400,0,667,21,21,140.17,10,GTIGN,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
825,QRQ1J66,83,4675739775,2025-06-13 08:33:40,2025-06-13 08:33:41.747,2025-06-13 08:33:40,101.0,1,-6.808876,-43.01242,18,Válido,9,13315,0,761,22,30,140.52,10,10,GTERI,T,T5,11,,3.0,0.0,T5_11,2.44,2.44*,8.29
826,QRQ1J66,83,4675739775,2025-06-13 08:34:39,2025-06-13 08:34:40.367,2025-06-13 08:34:39,315.0,1,-6.809049,-43.01144,16,Válido,5,13193,0,839,Motorista não identificado,Motorista não identificado,140.65,10,Motorista não identificado,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
828,QRQ1J66,83,4675739775,2025-06-13 08:34:48,2025-06-13 08:34:48.937,2025-06-13 08:34:48,312.0,0,-6.809021,-43.01147,17,Válido,0,12798,0,668,12,20,140.65,10,GTIGF,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
829,QRQ1J66,83,4675739775,2025-06-13 08:37:52,2025-06-13 08:37:52.970,2025-06-13 08:37:52,312.0,0,-6.809019,-43.01148,18,Válido,0,11734,0,667,21,21,140.65,10,GTIGN,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
831,QRQ1J66,83,4675739775,2025-06-13 08:38:36,2025-06-13 08:38:36.930,2025-06-13 08:38:36,14.0,0,-6.808707,-43.01146,18,Válido,0,12737,0,668,12,20,140.7,10,GTIGF,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
832,QRQ1J66,83,4675739775,2025-06-13 08:43:36,2025-06-13 08:43:36.897,2025-06-13 08:43:36,14.0,0,-6.808697,-43.01147,18,Válido,0,12494,0,760,11,27,140.7,10,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
833,QRQ1J66,83,4675739775,2025-06-13 09:43:39,2025-06-13 09:43:40.487,2025-06-13 09:43:39,41.0,1,-6.808723,-43.01148,15,Válido,0,12433,0,760,11,27,140.7,10,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
834,QRQ1J66,83,4675739775,2025-06-13 09:43:49,2025-06-13 10:13:13.433,2025-06-13 10:13:03,41.0,10,-6.808722,-43.01148,14,Inválido,0,11400,0,667,21,21,140.7,0,GTIGN,X,X,,0,,,1754.0,NA_0,3.27,3.27*,0.0
835,QRQ1J66,83,4675739775,2025-06-13 10:16:05,2025-06-13 10:16:05.483,2025-06-13 10:16:05,134.0,0,-6.807962,-43.01205,15,Válido,9,13376,0,761,22,30,141.09,10,10,GTERI,T,T1,9,,0.0,0.0,T1_9,4.4,4.4*,0.0
836,QRQ1J66,83,4675739775,2025-06-13 10:17:04,2025-06-13 10:17:04.927,2025-06-13 10:17:04,196.0,0,-6.808016,-43.01209,12,Válido,0,13163,0,839,Motorista não identificado,Motorista não identificado,141.1,10,Motorista não identificado,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
837,QRQ1J66,83,4675739775,2025-06-13 10:19:05,2025-06-13 10:19:05.587,2025-06-13 10:19:05,262.0,0,-6.807884,-43.0124,14,Válido,11,13254,0,761,22,30,141.14,10,10,GTERI,T,T10,3,,8.0,0.0,T10_3,33.11,11.78,21.33
839,QRQ1J66,83,4675739775,2025-06-13 10:20:03,2025-06-13 10:20:03.467,2025-06-13 10:20:03,358.0,0,-6.807685,-43.0132,13,Válido,0,12768,0,668,12,20,141.25,10,GTIGF,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
840,QRQ1J66,83,4675739775,2025-06-13 10:21:40,2025-06-13 10:21:40.573,2025-06-13 10:21:40,358.0,0,-6.807676,-43.01321,13,Válido,0,11612,0,667,21,21,141.25,10,GTIGN,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
841,QRQ1J66,83,4675739775,2025-06-13 10:24:40,2025-06-13 10:24:41.023,2025-06-13 10:24:40,35.0,1,-6.809068,-43.0115,14,Válido,4,13193,0,761,22,30,141.58,10,10,GTERI,T,T5,12,,4.0,0.0,T5_12,5.8,0.24,5.56
843,QRQ1J66,83,4675739775,2025-06-13 10:24:51,2025-06-13 10:24:51.510,2025-06-13 10:24:51,17.0,0,-6.80897,-43.01148,14,Válido,0,12676,0,668,12,20,141.6,10,GTIGF,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
844,QRQ1J66,83,4675739775,2025-06-13 10:29:51,2025-06-13 10:29:51.460,2025-06-13 10:29:51,17.0,0,-6.808962,-43.01151,13,Válido,0,12524,0,760,11,27,141.6,10,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
845,QRQ1J66,83,4675739775,2025-06-13 10:44:15,2025-06-13 10:44:15.620,2025-06-13 10:44:15,59.0,0,-6.808979,-43.01151,13,Válido,0,12464,0,760,11,27,141.6,10,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
846,QRQ1J66,83,4675739775,2025-06-13 10:51:39,2025-06-13 10:51:40.200,2025-06-13 10:51:39,148.0,1,-6.808981,-43.01148,18,Válido,0,11491,0,667,21,21,141.6,10,GTIGN,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
848,QRQ1J66,83,4675739775,2025-06-13 10:52:18,2025-06-13 10:52:19.157,2025-06-13 10:52:18,277.0,1,-6.808715,-43.01147,17,Válido,0,12889,0,668,12,20,141.63,10,GTIGF,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
849,QRQ1J66,83,4675739775,2025-06-13 10:57:18,2025-06-13 10:59:02.423,2025-06-13 10:57:18,86.0,104,-6.808711,-43.01148,16,Válido,0,12433,1,760,11,27,141.63,10,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
850,QRQ1J66,83,4675739775,2025-06-13 11:03:48,2025-06-13 11:03:49.240,2025-06-13 11:03:48,43.0,1,-6.808746,-43.01147,17,Válido,0,12433,0,760,11,27,141.63,10,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
851,QRQ1J66,83,4675739775,2025-06-13 12:03:52,2025-06-13 12:03:52.897,2025-06-13 12:03:52,168.0,0,-6.808698,-43.0115,13,Válido,0,12433,0,760,11,27,141.63,10,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
852,QRQ1J66,83,4675739775,2025-06-13 13:03:56,2025-06-13 13:03:56.743,2025-06-13 13:03:56,283.0,0,-6.808777,-43.01142,18,Válido,0,12433,0,760,11,27,141.63,10,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
853,QRQ1J66,83,4675739775,2025-06-13 13:04:05,2025-06-13 13:59:15.563,2025-06-13 13:59:02,283.0,13,-6.808777,-43.01142,18,Inválido,0,11612,0,667,21,21,141.63,0,GTIGN,X,X,,0,,,3297.0,NA_0,3.27,3.27*,0.0
855,QRQ1J66,83,4675739775,2025-06-13 14:01:30,2025-06-13 14:02:59.987,2025-06-13 14:01:30,298.0,89,-6.807847,-43.01313,10,Válido,0,12768,1,668,12,20,141.97,10,GTIGF,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
856,QRQ1J66,83,4675739775,2025-06-13 14:04:26,2025-06-13 14:04:26.720,2025-06-13 14:04:26,299.0,0,-6.807817,-43.01317,15,Válido,0,11521,0,667,21,21,141.97,10,GTIGN,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
858,QRQ1J66,83,4675739775,2025-06-13 14:05:19,2025-06-13 14:05:19.740,2025-06-13 14:05:19,267.0,0,-6.807907,-43.01334,16,Válido,0,12676,0,668,12,20,142.0,10,GTIGF,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
859,QRQ1J66,83,4675739775,2025-06-13 14:07:16,2025-06-13 14:07:17.127,2025-06-13 14:07:16,267.0,1,-6.807891,-43.01334,18,Válido,0,11491,0,667,21,21,142.0,10,GTIGN,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
861,QRQ1J66,83,4675739775,2025-06-13 14:07:24,2025-06-13 14:07:24.693,2025-06-13 14:07:24,267.0,0,-6.80792,-43.01334,19,Válido,0,12707,0,668,12,20,142.0,10,GTIGF,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
862,QRQ1J66,83,4675739775,2025-06-13 14:08:32,2025-06-13 14:08:32.690,2025-06-13 14:08:32,267.0,0,-6.807932,-43.01337,20,Válido,0,11521,0,667,21,21,142.0,10,GTIGN,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
863,QRQ1J66,83,4675739775,2025-06-13 14:11:32,2025-06-13 14:11:33.040,2025-06-13 14:11:32,76.0,1,-6.809032,-43.01147,20,Válido,2,13345,0,761,22,30,142.32,10,10,GTERI,T,T10,4,,6.0,0.0,T10_4,27.6,22.1,5.5
865,QRQ1J66,83,4675739775,2025-06-13 14:11:46,2025-06-13 14:11:46.973,2025-06-13 14:11:46,77.0,0,-6.809045,-43.01147,20,Válido,0,12707,0,668,12,20,142.32,10,GTIGF,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
866,QRQ1J66,83,4675739775,2025-06-13 14:15:15,2025-06-13 14:15:15.687,2025-06-13 14:15:15,77.0,0,-6.809066,-43.01146,20,Válido,0,11521,0,667,21,21,142.32,10,GTIGN,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
868,QRQ1J66,83,4675739775,2025-06-13 14:16:01,2025-06-13 14:16:01.773,2025-06-13 14:16:01,268.0,0,-6.808718,-43.01146,20,Válido,0,12768,0,668,12,20,142.37,10,GTIGF,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
869,QRQ1J66,83,4675739775,2025-06-13 14:21:01,2025-06-13 15:16:18.493,2025-06-13 14:21:01,268.0,3317,-6.808706,-43.01146,18,Válido,0,12433,1,760,11,27,142.37,10,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
870,QRQ1J66,83,4675739775,2025-06-13 15:21:05,2025-06-13 15:21:05.377,2025-06-13 15:21:05,258.0,0,-6.808718,-43.01144,16,Válido,0,12403,0,760,11,27,142.37,10,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
871,QRQ1J66,83,4675739775,2025-06-13 16:21:08,2025-06-13 17:00:25.310,2025-06-13 16:21:08,127.0,2357,-6.808708,-43.01146,16,Válido,0,12403,1,760,11,27,142.37,10,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
872,QRQ1J66,83,4675739775,2025-06-13 16:21:18,2025-06-13 17:00:25.803,2025-06-13 16:58:14,127.0,131,-6.808708,-43.01146,16,Inválido,0,13406,1,667,21,21,142.37,0,GTIGN,X,X,,0,,,2216.0,NA_0,3.27,3.27*,0.0
874,QRQ1J66,83,4675739775,2025-06-13 16:58:56,2025-06-13 17:00:26.280,2025-06-13 16:58:56,90.0,90,-6.809043,-43.01166,10,Válido,0,12707,1,668,12,20,142.42,10,GTIGF,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
875,QRQ1J66,83,4675739775,2025-06-13 17:03:56,2025-06-13 17:03:57.163,2025-06-13 17:03:56,90.0,1,-6.809037,-43.01165,13,Válido,0,12403,0,760,11,27,142.42,10,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
876,QRQ1J66,83,4675739775,2025-06-13 17:58:34,2025-06-13 17:58:35.013,2025-06-13 17:58:34,283.0,1,-6.809043,-43.01165,10,Válido,0,11552,0,667,21,21,142.42,10,GTIGN,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
877,QRQ1J66,83,4675739775,2025-06-13 18:01:34,2025-06-13 18:01:34.910,2025-06-13 18:01:34,175.0,0,-6.808027,-43.01214,9,Válido,0,13315,0,761,22,30,142.78,10,10,GTERI,T,T5,13,,5.0,0.0,T5_13,15.02,15.02*,0.0
878,QRQ1J66,83,4675739775,2025-06-13 18:02:33,2025-06-13 18:02:34.107,2025-06-13 18:02:33,178.0,1,-6.807984,-43.01216,12,Válido,0,13254,0,839,Motorista não identificado,Motorista não identificado,142.78,10,Motorista não identificado,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
880,QRQ1J66,83,4675739775,2025-06-13 18:04:34,2025-06-13 18:04:34.937,2025-06-13 18:04:34,98.0,0,-6.80904,-43.01166,13,Válido,0,13011,0,761,22,30,143.14,10,10,GTERI,T,T1,10,,1.0,0.0,T1_10,1.19,1.19*,0.0
881,QRQ1J66,83,4675739775,2025-06-13 18:04:35,2025-06-13 18:04:35.977,2025-06-13 18:04:35,98.0,0,-6.80904,-43.01166,13,Válido,0,12798,0,668,12,20,143.14,10,GTIGF,X,X,,0,,,0.0,NA_0,3.27,3.27*,0.0
882,QRQ1J66,83,4675739775,2025-06-13 18:09:35,2025-06-13 19:04:52.930,2025-06-13 18:09:35,73.0,3317,-6.809081,-43.01166,13,Válido,0,12494,1,760,11,27,143.14,10,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
883,QRQ1J66,83,4675739775,2025-06-13 19:09:39,2025-06-13 19:09:39.890,2025-06-13 19:09:39,151.0,0,-6.808991,-43.01169,11,Válido,0,12464,0,760,11,27,143.14,10,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
884,QRQ1J66,83,4675739775,2025-06-13 20:09:43,2025-06-13 21:05:00.760,2025-06-13 20:09:43,201.0,3317,-6.808928,-43.01169,14,Válido,0,12403,1,760,11,27,143.14,10,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
885,QRQ1J66,83,4675739775,2025-06-13 21:09:47,2025-06-13 21:09:47.730,2025-06-13 21:09:47,45.0,0,-6.808971,-43.01172,18,Válido,0,12403,0,760,11,27,143.14,10,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
886,QRQ1J66,83,4675739775,2025-06-13 22:09:51,2025-06-13 23:05:08.353,2025-06-13 22:09:51,109.0,3317,-6.808986,-43.01167,14,Válido,0,12403,1,760,11,27,143.14,10,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
887,QRQ1J66,83,4675739775,2025-06-13 23:09:55,2025-06-13 23:09:55.397,2025-06-13 23:09:55,358.0,0,-6.80905,-43.01171,15,Válido,0,12372,0,760,11,27,143.14,10,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
888,QRQ1J66,83,4675739775,2025-06-14 00:09:58,2025-06-14 01:07:30.120,2025-06-14 00:09:58,3.0,3452,-6.809004,-43.01168,12,Válido,0,12372,1,760,11,27,143.14,10,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
889,QRQ1J66,83,4675739775,2025-06-14 01:10:01,2025-06-14 01:10:09.077,2025-06-14 01:10:01,12.0,8,-6.809,-43.01163,14,Válido,0,12372,0,760,11,27,143.14,10,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
890,QRQ1J66,83,4675739775,2025-06-14 02:10:04,2025-06-14 02:10:04.923,2025-06-14 02:10:04,202.0,0,-6.809031,-43.01167,14,Válido,0,12342,0,760,11,27,143.14,10,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
891,QRQ1J66,83,4675739775,2025-06-14 03:10:08,2025-06-14 03:10:08.760,2025-06-14 03:10:08,133.0,0,-6.809047,-43.01167,16,Válido,0,12342,0,760,11,27,143.14,10,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
892,QRQ1J66,83,4675739775,2025-06-14 04:10:12,2025-06-14 05:05:29.387,2025-06-14 04:10:12,8.0,3317,-6.808994,-43.01166,18,Válido,0,12372,1,760,11,27,143.14,10,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
893,QRQ1J66,83,4675739775,2025-06-14 05:10:16,2025-06-14 05:10:16.360,2025-06-14 05:10:16,236.0,0,-6.808972,-43.01169,16,Válido,0,12372,0,760,11,27,143.14,10,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
894,QRQ1J66,83,4675739775,2025-06-14 06:10:19,2025-06-14 06:10:20.197,2025-06-14 06:10:19,179.0,1,-6.809013,-43.01166,18,Válido,0,12342,0,760,11,27,143.14,10,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
895,QRQ1J66,83,4675739775,2025-06-14 07:10:22,2025-06-14 07:10:23.077,2025-06-14 07:10:22,226.0,1,-6.809034,-43.01166,15,Válido,0,12342,0,760,11,27,143.14,10,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
896,QRQ1J66,83,4675739775,2025-06-14 08:10:25,2025-06-14 08:10:25.873,2025-06-14 08:10:25,210.0,0,-6.809046,-43.01164,16,Válido,0,12342,0,760,11,27,143.14,10,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
897,QRQ1J66,83,4675739775,2025-06-14 09:10:29,2025-06-14 09:10:29.720,2025-06-14 09:10:29,38.0,0,-6.809011,-43.01168,15,Válido,0,12342,0,760,11,27,143.14,10,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
898,QRQ1J66,83,4675739775,2025-06-14 10:10:33,2025-06-14 10:10:33.570,2025-06-14 10:10:33,0.0,0,-6.809002,-43.01168,15,Válido,0,12312,0,760,11,27,143.14,10,Modo Econômico,GTERI,T,,0,,,0.0,NA_0,3.27,3.27*,0.0
