Data/Hora Inclusão,Data/Hora Evento,GNSS UTC Time,Tipo Dispositivo,IMEI,Sequência,Tipo Mensagem,Bateria Interna,ERI Mask,Protocol Version,Alimentação Externa,Input Status,Output Status,Motion Status,Duration Ign On,Duration Ign Off,Satélites,Precisão GNSS,MCC,MNC,LAC,Cell ID,Velocidade,Azimuth,Altitude,Latitude,Longitude,Hodômetro Total,Horímetro Total,CSQ RSSI,CSQ BER,RAT,BAND,ICCID,Ext. Pwr Supply,Charging,LED On,Timezone,Daylight Saving,Wave1 Output ID,Wave1 Output Active,BT Report Mask,BT Name,BT MAC Address,Peer Role,Peer Address Type,Driver ID,Login Status,MS GNSS Accuracy,Max Speed,MS Azimuth,MS Altitude,MS Longitude,MS Latitude,MS GNSS UTC Time,MS Satellite Number,MS Mileage,Position Report Type,Data/Hora Inclusão
2025-10-09 10:08:58,2025-10-09 10:08:59,2025-10-09 10:08:57,385349,862689070136657,1518,GTIGF,4.18,,698407,12141,80,00,12,320,,8,0,0724,0005,A053,06901009,3.7,184,587.9,-23.296615,-51.201167,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-09 10:08:58
2025-10-09 10:11:04,2025-10-09 10:11:05,2025-10-09 10:08:58,385349,862689070136657,1520,GTIGN,4.11,,698407,12535,81,00,21,,126,8,1,0724,0005,A053,06901009,3.7,184,587.9,-23.296615,-51.201167,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-09 10:11:04
2025-10-09 10:11:36,2025-10-09 10:11:32,2025-10-09 10:11:30,385349,862689070136657,1522,GTERI,4.11,00008200,698407,13959,81,00,22,,,8,1,0724,0005,A053,06901009,5.1,187,588.3,-23.296562,-51.200887,2.3,,22,0,2,28,,,,,,,,,,,,,,,,1,5.1,187,588.3,-51.200887,-23.296562,2025-10-09 10:11:30,8,2.3,10,2025-10-09 10:11:36
2025-10-09 10:12:10,2025-10-09 10:12:12,2025-10-09 10:12:10,385349,862689070136657,1524,GTERI,4.15,00008200,698407,13927,80,00,12,,,14,1,0724,0005,A053,06901009,0.0,122,588.8,-23.297012,-51.201332,2.3,,21,0,2,28,,,,,,,,,,,,,,,,1,0.0,122,588.8,-51.201332,-23.297012,2025-10-09 10:12:10,14,2.3,10,2025-10-09 10:12:10
2025-10-09 10:12:10,2025-10-09 10:12:11,2025-10-09 10:12:09,385349,862689070136657,1523,GTIGF,4.15,,698407,13951,80,00,12,66,,14,0,0724,0005,A053,06901009,0.0,122,588.8,-23.297012,-51.201332,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-09 10:12:10
2025-10-09 10:14:26,2025-10-09 10:14:27,2025-10-09 10:12:10,385349,862689070136657,1525,GTIGN,4.11,,698407,12559,81,00,22,,136,14,1,0724,0005,A053,06901009,0.0,122,588.8,-23.297012,-51.201332,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-09 10:14:26
2025-10-09 10:14:35,2025-10-09 10:14:36,2025-10-09 10:14:34,385349,862689070136657,1527,GTERI,4.11,00008200,698407,13919,81,00,22,,,12,1,0724,0005,A053,06901009,3.1,267,589.1,-23.297103,-51.201440,2.3,,20,0,2,28,,,,,,,,,,,,,,,,1,3.1,267,589.1,-51.201440,-23.297103,2025-10-09 10:14:34,12,2.3,10,2025-10-09 10:14:35
2025-10-09 10:17:35,2025-10-09 10:17:36,2025-10-09 10:17:30,385349,862689070136657,1529,GTERI,4.18,00008200,698407,13927,81,00,22,,,12,1,0724,0005,A053,06901009,14.3,132,613.2,-23.297355,-51.203228,4.0,,26,0,2,28,,,,,,,,,,,,,,,,1,83.8,286,607.4,-51.205923,-23.296333,2025-10-09 10:15:44,10,2.8,10,2025-10-09 10:17:35
2025-10-09 10:18:26,2025-10-09 10:18:27,,385349,862689070136657,1531,GTCRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-09 10:18:26
2025-10-09 10:18:27,2025-10-09 10:18:27,,385349,862689070136657,1533,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-09 10:18:27
2025-10-09 10:18:27,2025-10-09 10:18:27,,385349,862689070136657,1532,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-09 10:18:27
2025-10-09 10:18:28,2025-10-09 10:18:28,,385349,862689070136657,1535,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-09 10:18:28
2025-10-09 10:18:28,2025-10-09 10:18:27,,385349,862689070136657,1534,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-09 10:18:28
2025-10-09 10:18:29,2025-10-09 10:18:28,,385349,862689070136657,1537,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-09 10:18:29
2025-10-09 10:18:29,2025-10-09 10:18:28,,385349,862689070136657,1536,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-09 10:18:29
2025-10-09 10:18:30,2025-10-09 10:18:28,,385349,862689070136657,1539,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-09 10:18:30
2025-10-09 10:18:30,2025-10-09 10:18:28,,385349,862689070136657,1538,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-09 10:18:30
2025-10-09 10:18:31,2025-10-09 10:18:28,,385349,862689070136657,1540,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-09 10:18:31
2025-10-09 10:18:32,2025-10-09 10:18:28,,385349,862689070136657,1543,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-09 10:18:32
2025-10-09 10:18:32,2025-10-09 10:18:28,,385349,862689070136657,1542,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-09 10:18:32
2025-10-09 10:18:32,2025-10-09 10:18:28,,385349,862689070136657,1541,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-09 10:18:32
2025-10-09 10:18:34,2025-10-09 10:18:28,,385349,862689070136657,1546,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-09 10:18:34
2025-10-09 10:18:34,2025-10-09 10:18:28,,385349,862689070136657,1545,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-09 10:18:34
2025-10-09 10:18:34,2025-10-09 10:18:28,,385349,862689070136657,1544,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-09 10:18:34
2025-10-09 10:18:35,2025-10-09 10:18:32,,385349,862689070136657,1548,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-09 10:18:35
2025-10-09 10:18:35,2025-10-09 10:18:32,,385349,862689070136657,1547,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-09 10:18:35
2025-10-09 10:18:36,2025-10-09 10:18:32,,385349,862689070136657,1550,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-09 10:18:36
2025-10-09 10:18:36,2025-10-09 10:18:32,,385349,862689070136657,1549,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-09 10:18:36
2025-10-09 10:18:37,2025-10-09 10:18:32,,385349,862689070136657,1552,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-09 10:18:37
2025-10-09 10:18:37,2025-10-09 10:18:32,,385349,862689070136657,1551,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-09 10:18:37
2025-10-09 10:18:38,2025-10-09 10:18:32,,385349,862689070136657,1554,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-09 10:18:38
2025-10-09 10:18:38,2025-10-09 10:18:32,,385349,862689070136657,1553,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-09 10:18:38
2025-10-09 10:18:39,2025-10-09 10:18:32,,385349,862689070136657,1556,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-09 10:18:39
2025-10-09 10:18:39,2025-10-09 10:18:32,,385349,862689070136657,1555,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-09 10:18:39
2025-10-09 10:18:40,2025-10-09 10:18:32,,385349,862689070136657,1558,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-09 10:18:40
2025-10-09 10:18:40,2025-10-09 10:18:32,,385349,862689070136657,1557,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-09 10:18:40
2025-10-09 10:18:41,2025-10-09 10:18:32,,385349,862689070136657,1560,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-09 10:18:41
2025-10-09 10:18:41,2025-10-09 10:18:32,,385349,862689070136657,1559,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-09 10:18:41
2025-10-09 10:18:42,2025-10-09 10:18:43,2025-10-09 10:18:41,385349,862689070136657,1562,GTIGF,4.18,,698407,12833,80,00,12,256,,8,0,0724,0005,A053,06901009,0.0,53,619.1,-23.297443,-51.203053,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-09 10:18:42
2025-10-09 10:18:42,2025-10-09 10:18:32,,385349,862689070136657,1561,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-09 10:18:42
2025-10-09 10:18:43,2025-10-09 10:18:44,2025-10-09 10:18:42,385349,862689070136657,1563,GTERI,4.18,00008200,698407,12704,80,00,12,,,8,1,0724,0005,A053,06901009,0.0,53,619.1,-23.297443,-51.203053,4.0,,23,0,2,28,,,,,,,,,,,,,,,,1,0.0,53,619.1,-51.203053,-23.297443,2025-10-09 10:18:42,8,4.0,10,2025-10-09 10:18:43
2025-10-09 10:22:23,2025-10-09 10:22:19,2025-10-09 10:18:42,385349,862689070136657,1564,GTIGN,4.12,,698407,12817,81,00,22,,216,8,1,0724,0005,A053,06901009,0.0,53,619.1,-23.297443,-51.203053,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-09 10:22:23
2025-10-09 10:22:49,2025-10-09 10:22:46,2025-10-09 10:22:44,385349,862689070136657,1566,GTERI,4.13,00008200,698407,13597,81,00,22,,,9,1,0724,0005,A053,06901009,2.3,104,621.4,-23.297445,-51.202805,4.0,,23,0,2,28,,,,,,,,,,,,,,,,1,2.3,104,621.4,-51.202805,-23.297445,2025-10-09 10:22:44,9,4.0,10,2025-10-09 10:22:49
2025-10-09 10:24:19,2025-10-09 10:24:21,,385349,862689070136657,1567,GTASC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-09 10:24:19
2025-10-09 10:25:40,2025-10-09 10:25:41,2025-10-09 10:25:35,385349,862689070136657,1569,GTERI,4.19,00008200,698407,13976,81,00,22,,,12,1,0724,0005,9C6B,0690BC0A,47.4,103,597.4,-23.300363,-51.187000,5.7,,27,0,2,28,,,,,,,,,,,,,,,,1,58.2,97,602.9,-51.195222,-23.298265,2025-10-09 10:23:59,13,4.8,10,2025-10-09 10:25:40
2025-10-09 10:26:28,2025-10-09 10:26:30,,385349,862689070136657,1571,GTASC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-09 10:26:28
2025-10-09 10:26:30,2025-10-09 10:26:32,,385349,862689070136657,1572,GTASC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-09 10:26:30
2025-10-09 10:28:11,2025-10-09 10:28:13,,385349,862689070136657,1573,GTASC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-09 10:28:11
2025-10-09 10:28:40,2025-10-09 10:28:41,2025-10-09 10:28:35,385349,862689070136657,1575,GTERI,4.19,00008200,698407,13951,81,00,22,,,12,1,0724,0005,9C6B,0690BC08,0.0,100,612.0,-23.302022,-51.173985,7.0,,25,0,2,28,,,,,,,,,,,,,,,,1,56.2,100,604.7,-51.175710,-23.301820,2025-10-09 10:27:58,11,6.9,10,2025-10-09 10:28:40
2025-10-09 10:31:40,2025-10-09 10:31:41,2025-10-09 10:31:35,385349,862689070136657,1577,GTERI,4.19,00008200,698407,13984,81,00,22,,,14,1,0724,0005,9C6B,0692FA09,39.3,104,570.6,-23.298527,-51.170380,7.9,,31,0,2,28,,,,,,,,,,,,,,,,1,51.2,359,606.6,-51.173470,-23.300510,2025-10-09 10:29:37,11,7.3,10,2025-10-09 10:31:40
2025-10-09 10:31:55,2025-10-09 10:31:57,,385349,862689070136657,1578,GTASC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-09 10:31:55
2025-10-09 10:32:50,2025-10-09 10:32:52,2025-10-09 10:32:50,385349,862689070136657,1581,GTERI,4.19,00008200,698407,12986,80,00,12,,,15,1,0724,0005,9C6B,0690030A,0.0,189,542.9,-23.300052,-51.166362,8.3,,23,0,2,28,,,,,,,,,,,,,,,,1,0.0,189,542.9,-51.166362,-23.300052,2025-10-09 10:32:50,15,8.3,10,2025-10-09 10:32:50
2025-10-09 10:32:50,2025-10-09 10:32:51,2025-10-09 10:32:49,385349,862689070136657,1580,GTIGF,4.19,,698407,13943,80,00,12,632,,15,0,0724,0005,9C6B,0690030A,0.0,189,542.9,-23.300052,-51.166362,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-09 10:32:50
2025-10-09 11:32:50,2025-10-09 11:32:51,2025-10-09 11:30:28,385349,862689070136657,1582,GTERI,4.08,00008200,698407,12873,80,00,11,,,11,1,0724,0005,9C6B,0692FA09,0.0,189,542.9,-23.300052,-51.166362,8.3,,27,0,2,28,,,,,,,,,,,,,,,,1,0.0,189,542.9,-51.166362,-23.300052,2025-10-09 11:30:28,11,8.3,10,2025-10-09 11:32:50
2025-10-09 11:59:16,2025-10-09 11:59:17,2025-10-09 11:30:28,385349,862689070136657,1583,GTIGN,4.07,,698407,12688,81,00,22,,5186,11,1,0724,0005,9C6B,0692FA09,0.0,189,542.9,-23.300052,-51.166362,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-09 11:59:16
2025-10-09 11:59:27,2025-10-09 11:59:29,2025-10-09 11:59:27,385349,862689070136657,1585,GTERI,4.07,00008200,698407,13903,81,00,22,,,10,1,0724,0005,9C6B,0692FA09,1.6,240,615.6,-23.300087,-51.166340,8.3,,22,0,2,28,,,,,,,,,,,,,,,,1,1.6,240,615.6,-51.166340,-23.300087,2025-10-09 11:59:27,10,8.3,10,2025-10-09 11:59:27
2025-10-09 12:02:05,2025-10-09 12:02:07,,385349,862689070136657,1587,GTASC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-09 12:02:05
2025-10-09 12:02:25,2025-10-09 12:02:26,2025-10-09 12:02:20,385349,862689070136657,1588,GTERI,4.18,00008200,698407,13951,81,00,22,,,11,1,0724,0005,9C6B,0690030A,22.6,183,578.3,-23.301255,-51.167398,8.6,,24,0,2,28,,,,,,,,,,,,,,,,1,35.3,268,587.5,-51.166807,-23.300767,2025-10-09 12:01:58,14,8.5,10,2025-10-09 12:02:25
2025-10-09 12:02:44,2025-10-09 12:02:46,,385349,862689070136657,1589,GTASC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-09 12:02:44
2025-10-09 12:04:12,2025-10-09 12:04:14,,385349,862689070136657,1591,GTASC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-09 12:04:12
2025-10-09 12:05:25,2025-10-09 12:05:26,2025-10-09 12:05:20,385349,862689070136657,1593,GTERI,4.19,00008200,698407,13959,81,00,22,,,15,1,0724,0005,9C6B,0690BC0A,43.8,271,599.8,-23.297007,-51.183148,10.4,,27,0,2,28,,,,,,,,,,,,,,,,1,54.9,294,595.6,-51.179607,-23.297825,2025-10-09 12:04:34,14,10.0,10,2025-10-09 12:05:25
2025-10-09 12:07:02,2025-10-09 12:07:04,,385349,862689070136657,1594,GTASC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-09 12:07:02
2025-10-09 12:07:38,2025-10-09 12:07:39,,385349,862689070136657,1596,GTASC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-09 12:07:38
2025-10-09 12:07:38,2025-10-09 12:07:39,,385349,862689070136657,1596,GTASC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-09 12:07:38
2025-10-09 12:08:26,2025-10-09 12:08:26,2025-10-09 12:08:20,385349,862689070136657,1597,GTERI,4.19,00008200,698407,13967,81,00,22,,,15,1,0724,0005,A053,06900D08,40.0,223,592.0,-23.300358,-51.193673,11.8,,28,0,2,28,,,,,,,,,,,,,,,,1,50.5,271,599.7,-51.184880,-23.296970,2025-10-09 12:05:33,15,10.5,10,2025-10-09 12:08:26
2025-10-09 12:11:20,2025-10-09 12:11:22,,385349,862689070136657,1600,GTASC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-09 12:11:20
2025-10-09 12:11:25,2025-10-09 12:11:26,2025-10-09 12:11:20,385349,862689070136657,1601,GTERI,4.19,00008200,698407,13895,81,00,22,,,13,1,0724,0005,A053,06900908,15.6,226,601.7,-23.309808,-51.203772,13.3,,19,0,2,28,,,,,,,,,,,,,,,,1,48.2,223,619.7,-51.200808,-23.307063,2025-10-09 12:10:42,15,12.9,10,2025-10-09 12:11:25
2025-10-09 12:14:26,2025-10-09 12:14:26,2025-10-09 12:14:20,385349,862689070136657,1603,GTERI,4.19,00008200,698407,13976,81,00,22,,,16,1,0724,0005,A053,06900909,27.7,249,625.1,-23.318598,-51.213218,14.7,,23,0,2,28,,,,,,,,,,,,,,,,1,68.0,225,615.7,-51.212623,-23.318093,2025-10-09 12:14:13,15,14.6,10,2025-10-09 12:14:26
2025-10-09 12:14:41,2025-10-09 12:14:43,,385349,862689070136657,1604,GTASC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-09 12:14:41
2025-10-09 12:17:25,2025-10-09 12:17:26,2025-10-09 12:17:20,385349,862689070136657,1607,GTERI,4.19,00008200,698407,13903,81,00,21,,,11,1,0724,0005,A053,0692D708,0.0,38,625.6,-23.313648,-51.217845,15.4,,18,0,2,28,,,,,,,,,,,,,,,,1,91.4,315,619.2,-51.214855,-23.316920,2025-10-09 12:14:34,15,14.9,10,2025-10-09 12:17:25
2025-10-09 12:18:15,2025-10-09 12:18:14,2025-10-09 12:18:12,385349,862689070136657,1609,GTERI,4.19,00008200,698407,13251,80,00,12,,,12,1,0724,0005,A053,06900909,0.0,200,607.6,-23.313583,-51.217805,15.4,,19,0,2,28,,,,,,,,,,,,,,,,1,0.0,200,607.6,-51.217805,-23.313583,2025-10-09 12:18:12,12,15.4,10,2025-10-09 12:18:15
2025-10-09 12:18:15,2025-10-09 12:18:13,2025-10-09 12:18:11,385349,862689070136657,1608,GTIGF,4.19,,698407,13943,80,00,12,1136,,13,0,0724,0005,A053,06900909,0.0,200,607.6,-23.313583,-51.217805,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-09 12:18:15
2025-10-09 12:18:15,2025-10-09 12:18:13,2025-10-09 12:18:11,385349,862689070136657,1608,GTIGF,4.19,,698407,13943,80,00,12,1136,,13,0,0724,0005,A053,06900909,0.0,200,607.6,-23.313583,-51.217805,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-09 12:18:15
2025-10-09 12:21:51,2025-10-09 12:21:51,2025-10-09 12:18:12,385349,862689070136657,1610,GTIGN,4.14,,698407,13066,81,00,21,,218,12,1,0724,0005,A053,0690090A,0.0,200,607.6,-23.313583,-51.217805,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-09 12:21:51
2025-10-09 12:22:06,2025-10-09 12:22:05,2025-10-09 12:22:03,385349,862689070136657,1612,GTERI,4.15,00008200,698407,13935,81,00,22,,,8,1,0724,0005,A053,0692D708,3.2,298,607.2,-23.313628,-51.217925,15.4,,19,0,2,28,,,,,,,,,,,,,,,,1,3.2,298,607.2,-51.217925,-23.313628,2025-10-09 12:22:03,8,15.4,10,2025-10-09 12:22:06
2025-10-09 12:22:07,2025-10-09 12:22:05,2025-10-09 12:22:03,385349,862689070136657,1612,GTERI,4.15,00008200,698407,13935,81,00,22,,,8,1,0724,0005,A053,0692D708,3.2,298,607.2,-23.313628,-51.217925,15.4,,19,0,2,28,,,,,,,,,,,,,,,,1,3.2,298,607.2,-51.217925,-23.313628,2025-10-09 12:22:03,8,15.4,10,2025-10-09 12:22:07
2025-10-09 12:25:00,2025-10-09 12:25:01,2025-10-09 12:24:55,385349,862689070136657,1614,GTERI,4.19,00008200,698407,13943,81,00,21,,,13,1,0724,0005,A053,0690090A,0.0,334,603.2,-23.311830,-51.217720,15.6,,20,0,2,28,,,,,,,,,,,,,,,,1,27.2,44,604.1,-51.217175,-23.312688,2025-10-09 12:22:38,11,15.6,10,2025-10-09 12:25:00
2025-10-09 12:28:00,2025-10-09 12:28:01,2025-10-09 12:27:55,385349,862689070136657,1617,GTERI,4.19,00008200,698407,13927,81,00,21,,,12,1,0724,0005,A053,0690090A,0.0,334,603.2,-23.311830,-51.217720,15.6,,20,0,2,28,,,,,,,,,,,,,,,,1,0.0,334,603.2,-51.217720,-23.311830,2025-10-09 12:27:59,12,15.7,10,2025-10-09 12:28:00
2025-10-09 12:31:00,2025-10-09 12:31:01,2025-10-09 12:30:55,385349,862689070136657,1619,GTERI,4.19,00008200,698407,13903,81,00,22,,,13,1,0724,0005,A053,0690090A,27.4,318,607.8,-23.311748,-51.217863,15.7,,21,0,2,28,,,,,,,,,,,,,,,,1,28.6,317,608.0,-51.217920,-23.311688,2025-10-09 12:30:56,12,15.7,10,2025-10-09 12:31:00
2025-10-09 12:33:19,2025-10-09 12:33:20,,385349,862689070136657,1621,GTASC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-09 12:33:19
2025-10-09 12:34:00,2025-10-09 12:34:01,2025-10-09 12:33:55,385349,862689070136657,1623,GTERI,4.19,00008200,698407,13992,81,00,22,,,12,1,0724,0005,A053,06900908,31.9,353,570.0,-23.307293,-51.209648,16.9,,23,0,2,28,,,,,,,,,,,,,,,,1,52.3,46,600.8,-51.213512,-23.309388,2025-10-09 12:33:04,13,16.3,10,2025-10-09 12:34:00
2025-10-09 12:35:01,2025-10-09 12:35:03,,385349,862689070136657,1624,GTASC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-09 12:35:01
2025-10-09 12:36:18,2025-10-09 12:36:20,,385349,862689070136657,1626,GTASC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-09 12:36:18
2025-10-09 12:36:40,2025-10-09 12:36:42,,385349,862689070136657,1627,GTASC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-09 12:36:40
2025-10-09 12:36:42,2025-10-09 12:36:44,,385349,862689070136657,1628,GTASC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-09 12:36:42
2025-10-09 12:37:00,2025-10-09 12:37:01,2025-10-09 12:36:55,385349,862689070136657,1629,GTERI,4.19,00008200,698407,13911,81,00,22,,,17,1,0724,0005,A053,06900A08,0.0,68,603.8,-23.297513,-51.201407,18.3,,23,0,2,28,,,,,,,,,,,,,,,,1,57.4,45,591.9,-51.208942,-23.304450,2025-10-09 12:34:25,14,17.2,10,2025-10-09 12:37:00
2025-10-09 12:39:38,2025-10-09 12:39:40,2025-10-09 12:39:38,385349,862689070136657,1632,GTERI,4.17,00008200,698407,13099,80,00,12,,,7,1,0724,0005,A053,06900A08,0.0,325,618.2,-23.297180,-51.197473,19.2,,23,0,2,28,,,,,,,,,,,,,,,,1,0.0,325,618.2,-51.197473,-23.297180,2025-10-09 12:39:38,7,19.2,10,2025-10-09 12:39:38
2025-10-09 12:39:38,2025-10-09 12:39:39,2025-10-09 12:39:37,385349,862689070136657,1631,GTIGF,4.17,,698407,13123,80,00,12,1068,,8,0,0724,0005,A053,06900A08,0.0,325,618.2,-23.297180,-51.197473,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-09 12:39:38
2025-10-09 13:00:58,2025-10-09 13:00:59,2025-10-09 12:39:38,385349,862689070136657,1633,GTIGN,4.15,,698407,13115,81,00,21,,1280,7,1,0724,0005,A053,06900A08,0.0,325,618.2,-23.297180,-51.197473,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-09 13:00:58
2025-10-09 13:02:04,2025-10-09 13:02:05,2025-10-09 12:39:38,385349,862689070136657,1635,GTIGF,4.18,,698407,12809,80,00,11,66,,0,0,0724,0005,A053,06900A08,0.0,325,618.2,-23.297180,-51.197473,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-09 13:02:04
2025-10-09 13:02:35,2025-10-09 13:02:37,2025-10-09 13:02:34,385349,862689070136657,1636,GTERI,4.17,00008200,698407,13042,80,00,11,,,4,1,0724,0005,A053,06900A08,0.0,325,618.2,-23.297180,-51.197473,19.2,,21,0,2,28,,,,,,,,,,,,,,,,1,0.0,325,618.2,-51.197473,-23.297180,2025-10-09 13:02:34,4,19.2,10,2025-10-09 13:02:35
2025-10-09 13:26:22,2025-10-09 13:26:23,2025-10-09 13:02:34,385349,862689070136657,1637,GTIGN,4.13,,698407,13066,81,00,21,,1458,4,0,0724,0005,A053,06900A08,0.0,325,618.2,-23.297180,-51.197473,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-09 13:26:22
