Sequência,veiPlaca,veiid,GNSS UTC Time,mrvDataHoraInc,Data/Hora Evento,Azimuth,Latitude,Longitude,Velocidade,Bateria (V),Tipo Mensagem,Message_Category,Match_Type,Match_ID,Tempo de fix,Match_Complete
2379,TDD0A35,212794,2025-05-06 17:52:18,2025-05-06 17:52:19.710,2025-05-06 17:52:19,353.00000,-12.08750,-45.77160,0,12818,GTIGF,X,NA,0,1.0,NA_0
2380,TDD0A35,212794,2025-05-06 17:52:19,2025-05-06 17:52:20.480,2025-05-06 17:52:19,353.00000,-12.08750,-45.77160,0,12826,GTERI,T,NA,0,0.0,NA_0
2381,TDD0A35,212794,2025-05-06 17:52:19,2025-05-06 17:52:21.840,2025-05-06 17:52:21,353.00000,-12.08750,-45.77160,0,12826,GTIGN,X,NA,0,2.0,NA_0
2384,TDD0A35,212794,2025-05-06 17:52:29,2025-05-06 17:52:30.180,2025-05-06 17:52:29,19.00000,-12.08746,-45.77163,0,12316,GTERI,T,NA,0,0.0,NA_0
2385,TDD0A35,212794,2025-05-06 17:52:48,2025-05-06 17:52:49.653,2025-05-06 17:52:49,265.00000,-12.08749,-45.77168,0,12794,GTIGF,X,NA,0,1.0,NA_0
2386,TDD0A35,212794,2025-05-06 17:52:49,2025-05-06 17:52:51.017,2025-05-06 17:52:49,265.00000,-12.08749,-45.77168,0,12898,GTERI,T,T5,55,0.0,T5_55
2387,TDD0A35,212794,2025-05-06 17:52:49,2025-05-06 17:53:31.787,2025-05-06 17:53:31,265.00000,-12.08749,-45.77168,0,12874,GTIGN,X,NA,0,42.0,NA_0
2390,TDD0A35,212794,2025-05-06 17:53:39,2025-05-06 17:53:40.680,2025-05-06 17:53:40,16.00000,-12.08748,-45.77168,0,12037,GTERI,T,T10,10,1.0,T10_10
2393,TDD0A35,212794,2025-05-06 17:56:31,2025-05-06 17:56:41.627,2025-05-06 17:56:37,267.00000,-12.08955,-45.78276,55,14037,GTERI,T,T5,56,6.0,T5_56
2396,TDD0A35,212794,2025-05-06 17:59:31,2025-05-06 17:59:37.700,2025-05-06 17:59:37,184.00000,-12.08911,-45.77311,0,14037,GTERI,T,T5,57,6.0,T5_57
2399,TDD0A35,212794,2025-05-06 18:02:31,2025-05-06 18:02:37.630,2025-05-06 18:02:37,172.00000,-12.09566,-45.77220,46,12866,GTERI,T,T5,58,6.0,T5_58
2400,TDD0A35,212794,2025-05-06 18:03:01,2025-05-06 18:03:03.700,2025-05-06 18:03:03,350.00000,-12.09749,-45.77186,0,14053,GTIGF,X,NA,0,2.0,NA_0
2401,TDD0A35,212794,2025-05-06 18:03:02,2025-05-06 18:03:04.277,2025-05-06 18:03:03,350.00000,-12.09749,-45.77186,0,13798,GTERI,T,T5,59,1.0,T5_59
2402,TDD0A35,212794,2025-05-06 19:00:40,2025-05-06 19:03:04.683,2025-05-06 19:03:02,350.00000,-12.09749,-45.77186,0,13001,GTERI,T,T10,11,142.0,T10_11
2403,TDD0A35,212794,2025-05-06 20:00:41,2025-05-06 20:03:04.477,2025-05-06 20:03:02,350.00000,-12.09749,-45.77186,0,12977,GTERI,T,T10,12,141.0,T10_12
2404,TDD0A35,212794,2025-05-06 21:00:40,2025-05-06 21:03:04.900,2025-05-06 21:03:02,350.00000,-12.09749,-45.77186,0,12954,GTERI,T,T10,13,142.0,T10_13
2405,TDD0A35,212794,2025-05-06 22:00:40,2025-05-06 22:03:04.387,2025-05-06 22:03:02,350.00000,-12.09749,-45.77186,0,12946,GTERI,T,NA,0,142.0,NA_0
2406,TDD0A35,212794,2025-05-06 23:00:40,2025-05-06 23:03:04.273,2025-05-06 23:03:02,350.00000,-12.09749,-45.77186,0,12930,GTERI,T,T10,14,142.0,T10_14
2407,TDD0A35,212794,2025-05-07 00:00:40,2025-05-07 00:03:04.857,2025-05-07 00:03:02,350.00000,-12.09749,-45.77186,0,12922,GTERI,T,T10,15,142.0,T10_15
2408,TDD0A35,212794,2025-05-07 01:00:40,2025-05-07 01:03:04.620,2025-05-07 01:03:02,350.00000,-12.09749,-45.77186,0,12914,GTERI,T,NA,0,142.0,NA_0
2409,TDD0A35,212794,2025-05-07 02:00:40,2025-05-07 02:03:04.963,2025-05-07 02:03:02,350.00000,-12.09749,-45.77186,0,12906,GTERI,T,T10,16,142.0,T10_16
2410,TDD0A35,212794,2025-05-07 03:00:40,2025-05-07 03:03:04.390,2025-05-07 03:03:02,350.00000,-12.09749,-45.77186,0,12890,GTERI,T,T10,17,142.0,T10_17
2411,TDD0A35,212794,2025-05-07 04:00:40,2025-05-07 04:03:04.460,2025-05-07 04:03:02,350.00000,-12.09749,-45.77186,0,12882,GTERI,T,T10,18,142.0,T10_18
2412,TDD0A35,212794,2025-05-07 05:00:40,2025-05-07 05:03:02.807,2025-05-07 05:03:02,350.00000,-12.09749,-45.77186,0,12858,GTERI,T,NA,0,142.0,NA_0
2414,TDD0A35,212794,2025-05-07 06:00:40,2025-05-07 06:03:02.960,2025-05-07 06:03:02,350.00000,-12.09749,-45.77186,0,12858,GTERI,T,T10,19,142.0,T10_19
2415,TDD0A35,212794,2025-05-07 07:00:40,2025-05-07 07:03:04.260,2025-05-07 07:03:02,350.00000,-12.09749,-45.77186,0,12858,GTERI,T,T10,20,142.0,T10_20
2416,TDD0A35,212794,2025-05-07 08:00:40,2025-05-07 08:05:00.817,2025-05-07 08:03:02,350.00000,-12.09749,-45.77186,0,12595,GTERI,T,NA,0,142.0,NA_0
2417,TDD0A35,212794,2025-05-07 08:00:40,2025-05-07 08:06:03.910,2025-05-07 08:06:03,350.00000,-12.09749,-45.77186,0,12308,GTIGN,X,NA,0,323.0,NA_0
2420,TDD0A35,212794,2025-05-07 08:06:11,2025-05-07 08:06:12.580,2025-05-07 08:06:12,214.00000,-12.09723,-45.77180,8,12874,GTERI,T,T1,18,1.0,T1_18
2422,TDD0A35,212794,2025-05-07 08:09:06,2025-05-07 08:09:12.727,2025-05-07 08:09:12,81.00000,-12.08873,-45.77388,45,14006,GTERI,T,T1,19,6.0,T1_19
2425,TDD0A35,212794,2025-05-07 08:12:06,2025-05-07 08:12:12.720,2025-05-07 08:12:12,83.00000,-12.08731,-45.77024,26,13990,GTERI,T,T1,20,6.0,T1_20
2426,TDD0A35,212794,2025-05-07 08:12:41,2025-05-07 08:12:43.553,2025-05-07 08:12:43,346.00000,-12.08670,-45.77011,0,13982,GTIGF,X,NA,0,2.0,NA_0
2427,TDD0A35,212794,2025-05-07 08:12:42,2025-05-07 08:12:44.920,2025-05-07 08:12:43,346.00000,-12.08670,-45.77011,0,13599,GTERI,T,T5,60,1.0,T5_60
2428,TDD0A35,212794,2025-05-07 08:12:42,2025-05-07 09:09:39.230,2025-05-07 09:09:37,346.00000,-12.08670,-45.77011,0,12483,GTIGN,X,NA,0,3415.0,NA_0
2431,TDD0A35,212794,2025-05-07 09:09:44,2025-05-07 09:09:45.100,2025-05-07 09:09:44,139.00000,-12.08681,-45.77011,2,12635,GTERI,T,T1,21,0.0,T1_21
2433,TDD0A35,212794,2025-05-07 09:12:36,2025-05-07 09:12:42.520,2025-05-07 09:12:42,262.00000,-12.08927,-45.78311,68,14093,GTERI,T,T5,61,6.0,T5_61
2436,TDD0A35,212794,2025-05-07 09:15:36,2025-05-07 09:15:47.267,2025-05-07 09:15:42,352.00000,-12.08945,-45.79747,0,13679,GTERI,T,T5,62,6.0,T5_62
2438,TDD0A35,212794,2025-05-07 09:18:36,2025-05-07 09:18:42.783,2025-05-07 09:18:42,171.00000,-12.08877,-45.79631,29,14316,GTERI,T,T5,63,6.0,T5_63
2439,TDD0A35,212794,2025-05-07 09:19:25,2025-05-07 09:19:27.847,2025-05-07 09:19:27,115.00000,-12.08911,-45.79519,0,13663,GTIGF,X,NA,0,2.0,NA_0
2440,TDD0A35,212794,2025-05-07 09:19:26,2025-05-07 09:19:28.767,2025-05-07 09:19:27,115.00000,-12.08911,-45.79519,0,13400,GTERI,T,T5,64,1.0,T5_64
2441,TDD0A35,212794,2025-05-07 09:19:26,2025-05-07 09:35:23.713,2025-05-07 09:35:23,115.00000,-12.08911,-45.79519,0,12675,GTIGN,X,NA,0,957.0,NA_0
2444,TDD0A35,212794,2025-05-07 09:35:31,2025-05-07 09:35:32.603,2025-05-07 09:35:32,173.00000,-12.08916,-45.79508,1,12938,GTERI,T,T5,65,1.0,T5_65
2448,TDD0A35,212794,2025-05-07 09:38:27,2025-05-07 09:38:32.590,2025-05-07 09:38:32,82.00000,-12.09021,-45.79259,0,13743,GTERI,T,T1,22,5.0,T1_22
2451,TDD0A35,212794,2025-05-07 09:41:27,2025-05-07 09:41:32.930,2025-05-07 09:41:32,204.00000,-12.09546,-45.80685,52,12866,GTERI,T,T1,23,5.0,T1_23
2453,TDD0A35,212794,2025-05-07 09:44:27,2025-05-07 09:44:33.450,2025-05-07 09:44:32,80.00000,-12.10465,-45.80761,0,14077,GTERI,T,T1,24,5.0,T1_24
2456,TDD0A35,212794,2025-05-07 09:47:27,2025-05-07 09:47:33.027,2025-05-07 09:47:32,80.00000,-12.10465,-45.80761,0,14069,GTERI,T,T1,25,5.0,T1_25
2458,TDD0A35,212794,2025-05-07 09:50:27,2025-05-07 09:50:32.550,2025-05-07 09:50:32,80.00000,-12.10465,-45.80761,0,14085,GTERI,T,T1,26,5.0,T1_26
2462,TDD0A35,212794,2025-05-07 09:53:26,2025-05-07 09:53:32.913,2025-05-07 09:53:32,81.00000,-12.10464,-45.80715,31,12914,GTERI,T,T5,66,6.0,T5_66
2464,TDD0A35,212794,2025-05-07 09:56:26,2025-05-07 09:56:33.987,2025-05-07 09:56:32,187.00000,-12.10379,-45.80843,0,14037,GTERI,T,T5,67,6.0,T5_67
2467,TDD0A35,212794,2025-05-07 09:59:26,2025-05-07 09:59:32.887,2025-05-07 09:59:32,187.00000,-12.10379,-45.80843,0,14037,GTERI,T,T5,68,6.0,T5_68
2470,TDD0A35,212794,2025-05-07 10:02:27,2025-05-07 10:02:45.970,2025-05-07 10:02:32,187.00000,-12.10379,-45.80843,0,14029,GTERI,T,T1,27,5.0,T1_27
2474,TDD0A35,212794,2025-05-07 10:05:27,2025-05-07 10:05:32.507,2025-05-07 10:05:32,11.00000,-12.10285,-45.80824,31,12890,GTERI,T,T1,28,5.0,T1_28
2476,TDD0A35,212794,2025-05-07 10:07:35,2025-05-07 10:07:37.620,2025-05-07 10:07:37,126.00000,-12.09267,-45.80231,0,14069,GTIGF,X,NA,0,2.0,NA_0
2477,TDD0A35,212794,2025-05-07 10:07:36,2025-05-07 10:07:38.140,2025-05-07 10:07:37,126.00000,-12.09267,-45.80231,0,13376,GTERI,T,T5,69,1.0,T5_69
2478,TDD0A35,212794,2025-05-07 10:07:36,2025-05-07 10:19:31.560,2025-05-07 10:19:31,126.00000,-12.09267,-45.80231,0,12826,GTIGN,X,NA,0,715.0,NA_0
2481,TDD0A35,212794,2025-05-07 10:19:38,2025-05-07 10:19:39.770,2025-05-07 10:19:39,46.00000,-12.09271,-45.80229,8,12794,GTERI,T,T1,29,1.0,T1_29
2483,TDD0A35,212794,2025-05-07 10:22:31,2025-05-07 10:22:37.553,2025-05-07 10:22:37,80.00000,-12.09091,-45.78996,28,12890,GTERI,T,T5,70,6.0,T5_70
2486,TDD0A35,212794,2025-05-07 10:25:31,2025-05-07 10:25:37.630,2025-05-07 10:25:37,82.00000,-12.08746,-45.76627,71,12866,GTERI,T,T5,71,6.0,T5_71
2488,TDD0A35,212794,2025-05-07 10:28:31,2025-05-07 10:28:37.570,2025-05-07 10:28:37,163.00000,-12.08480,-45.74128,12,14037,GTERI,T,T1,30,6.0,T1_30
2492,TDD0A35,212794,2025-05-07 10:31:31,2025-05-07 10:31:37.510,2025-05-07 10:31:37,17.00000,-12.08458,-45.74132,10,13113,GTERI,T,T5,72,6.0,T5_72
2494,TDD0A35,212794,2025-05-07 10:34:31,2025-05-07 10:42:32.453,2025-05-07 10:34:37,82.00000,-12.08106,-45.71782,70,12794,GTERI,T,T5,73,6.0,T5_73
2496,TDD0A35,212794,2025-05-07 10:37:31,2025-05-07 10:42:33.163,2025-05-07 10:37:37,82.00000,-12.07617,-45.68056,96,12818,GTERI,T,T5,74,6.0,T5_74
2497,TDD0A35,212794,2025-05-07 10:40:32,2025-05-07 10:42:33.857,2025-05-07 10:40:37,83.00000,-12.07047,-45.63728,102,12858,GTERI,T,T1,31,5.0,T1_31
2499,TDD0A35,212794,2025-05-07 10:43:32,2025-05-07 10:43:37.510,2025-05-07 10:43:37,82.00000,-12.06529,-45.59804,69,14109,GTERI,T,T1,32,5.0,T1_32
2502,TDD0A35,212794,2025-05-07 10:46:32,2025-05-07 10:46:37.523,2025-05-07 10:46:37,98.00000,-12.06775,-45.56620,76,14053,GTERI,T,T1,33,5.0,T1_33
2504,TDD0A35,212794,2025-05-07 10:49:32,2025-05-07 10:49:37.520,2025-05-07 10:49:37,98.00000,-12.07308,-45.53096,70,13806,GTERI,T,T1,34,5.0,T1_34
2507,TDD0A35,212794,2025-05-07 10:52:32,2025-05-07 11:01:22.457,2025-05-07 10:52:37,9.00000,-12.07351,-45.51659,0,14014,GTERI,T,T1,35,5.0,T1_35
2509,TDD0A35,212794,2025-05-07 10:55:32,2025-05-07 11:01:23.907,2025-05-07 10:55:37,9.00000,-12.07351,-45.51659,0,13998,GTERI,T,T1,36,5.0,T1_36
2511,TDD0A35,212794,2025-05-07 10:58:32,2025-05-07 11:01:24.633,2025-05-07 10:58:37,278.00000,-12.07132,-45.54254,98,12850,GTERI,T,T1,37,5.0,T1_37
2513,TDD0A35,212794,2025-05-07 11:01:32,2025-05-07 11:01:37.840,2025-05-07 11:01:37,278.00000,-12.06598,-45.57774,70,13838,GTERI,T,T1,38,5.0,T1_38
2515,TDD0A35,212794,2025-05-07 11:04:31,2025-05-07 11:04:37.667,2025-05-07 11:04:37,262.00000,-12.06690,-45.61045,81,14109,GTERI,T,T5,75,6.0,T5_75
2518,TDD0A35,212794,2025-05-07 11:07:31,2025-05-07 11:07:37.507,2025-05-07 11:07:37,262.00000,-12.07217,-45.65038,94,12850,GTERI,T,T5,76,6.0,T5_76
2520,TDD0A35,212794,2025-05-07 11:10:32,2025-05-07 11:14:15.850,2025-05-07 11:10:37,262.00000,-12.07771,-45.69249,93,12818,GTERI,T,T1,39,5.0,T1_39
2522,TDD0A35,212794,2025-05-07 11:13:32,2025-05-07 11:14:16.850,2025-05-07 11:13:37,262.00000,-12.08278,-45.73112,67,14037,GTERI,T,T1,40,5.0,T1_40
2523,TDD0A35,212794,2025-05-07 11:15:49,2025-05-07 11:15:52.553,2025-05-07 11:15:51,353.00000,-12.08750,-45.74264,0,14029,GTIGF,X,NA,0,2.0,NA_0
2524,TDD0A35,212794,2025-05-07 11:15:50,2025-05-07 11:15:53.997,2025-05-07 11:15:51,353.00000,-12.08750,-45.74264,0,14125,GTERI,T,T5,77,1.0,T5_77
2525,TDD0A35,212794,2025-05-07 11:15:50,2025-05-07 11:19:55.600,2025-05-07 11:19:55,353.00000,-12.08750,-45.74264,0,12706,GTIGN,X,NA,0,245.0,NA_0
2528,TDD0A35,212794,2025-05-07 11:20:02,2025-05-07 11:20:03.557,2025-05-07 11:20:03,265.00000,-12.08744,-45.74265,1,13878,GTERI,T,T10,21,1.0,T10_21
2530,TDD0A35,212794,2025-05-07 11:22:56,2025-05-07 11:23:03.667,2025-05-07 11:23:02,261.00000,-12.08497,-45.75291,0,14061,GTERI,T,T5,78,6.0,T5_78
2533,TDD0A35,212794,2025-05-07 11:25:57,2025-05-07 11:26:02.533,2025-05-07 11:26:02,261.00000,-12.08497,-45.75291,0,14061,GTERI,T,T1,41,5.0,T1_41
2536,TDD0A35,212794,2025-05-07 11:28:57,2025-05-07 11:29:02.480,2025-05-07 11:29:02,261.00000,-12.08541,-45.75599,37,12890,GTERI,T,T1,42,5.0,T1_42
2539,TDD0A35,212794,2025-05-07 11:31:57,2025-05-07 11:32:02.527,2025-05-07 11:32:02,262.00000,-12.08910,-45.77931,69,14563,GTERI,T,T1,43,5.0,T1_43
2541,TDD0A35,212794,2025-05-07 11:34:57,2025-05-07 11:35:02.517,2025-05-07 11:35:02,172.00000,-12.09284,-45.77260,31,14045,GTERI,T,T1,44,5.0,T1_44
2543,TDD0A35,212794,2025-05-07 11:36:21,2025-05-07 11:36:23.783,2025-05-07 11:36:23,179.00000,-12.09757,-45.77199,0,14077,GTIGF,X,NA,0,2.0,NA_0
2544,TDD0A35,212794,2025-05-07 11:36:22,2025-05-07 11:36:24.310,2025-05-07 11:36:23,179.00000,-12.09757,-45.77199,0,13894,GTERI,T,T5,79,1.0,T5_79
2545,TDD0A35,212794,2025-05-07 12:33:59,2025-05-07 12:36:24.580,2025-05-07 12:36:22,179.00000,-12.09757,-45.77199,0,12938,GTERI,T,T10,22,143.0,T10_22
2546,TDD0A35,212794,2025-05-07 13:33:59,2025-05-07 13:36:24.367,2025-05-07 13:36:22,179.00000,-12.09757,-45.77199,0,12930,GTERI,T,T10,23,143.0,T10_23
2547,TDD0A35,212794,2025-05-07 13:33:59,2025-05-07 14:13:28.333,2025-05-07 14:13:27,179.00000,-12.09757,-45.77199,0,12746,GTIGN,X,NA,0,2368.0,NA_0
2550,TDD0A35,212794,2025-05-07 14:13:36,2025-05-07 14:13:37.420,2025-05-07 14:13:36,216.00000,-12.09754,-45.77203,14,12826,GTERI,T,T1,45,0.0,T1_45
2552,TDD0A35,212794,2025-05-07 14:16:26,2025-05-07 14:16:32.537,2025-05-07 14:16:32,352.00000,-12.08921,-45.77491,26,14069,GTERI,T,T10,24,6.0,T10_24
2555,TDD0A35,212794,2025-05-07 14:19:26,2025-05-07 14:19:32.513,2025-05-07 14:19:32,66.00000,-12.08847,-45.77301,43,12858,GTERI,T,T10,25,6.0,T10_25
2557,TDD0A35,212794,2025-05-07 14:22:26,2025-05-07 14:22:32.560,2025-05-07 14:22:32,80.00000,-12.08740,-45.77077,5,13822,GTERI,T,T10,26,6.0,T10_26
2559,TDD0A35,212794,2025-05-07 14:23:29,2025-05-07 14:23:31.567,2025-05-07 14:23:31,354.00000,-12.08671,-45.77008,0,14014,GTIGF,X,NA,0,2.0,NA_0
2560,TDD0A35,212794,2025-05-07 14:23:30,2025-05-07 14:23:32.437,2025-05-07 14:23:31,354.00000,-12.08671,-45.77008,0,13990,GTERI,T,T5,80,1.0,T5_80
2561,TDD0A35,212794,2025-05-07 14:23:30,2025-05-07 14:47:21.547,2025-05-07 14:47:21,354.00000,-12.08671,-45.77008,0,12762,GTIGN,X,NA,0,1431.0,NA_0
2564,TDD0A35,212794,2025-05-07 14:47:28,2025-05-07 14:47:29.090,2025-05-07 14:47:28,249.00000,-12.08673,-45.77009,1,12770,GTERI,T,T1,46,0.0,T1_46
2567,TDD0A35,212794,2025-05-07 14:50:22,2025-05-07 14:50:27.530,2025-05-07 14:50:27,278.00000,-12.08729,-45.77029,13,14125,GTERI,T,T5,81,5.0,T5_81
2568,TDD0A35,212794,2025-05-07 14:50:33,2025-05-07 14:50:35.477,2025-05-07 14:50:35,259.00000,-12.08728,-45.77038,0,14029,GTIGF,X,NA,0,2.0,NA_0
2569,TDD0A35,212794,2025-05-07 14:50:34,2025-05-07 14:50:35.937,2025-05-07 14:50:35,259.00000,-12.08728,-45.77038,0,14029,GTERI,T,T5,82,1.0,T5_82
2570,TDD0A35,212794,2025-05-07 14:50:34,2025-05-07 15:03:07.507,2025-05-07 15:03:07,259.00000,-12.08728,-45.77038,0,12659,GTIGN,X,NA,0,753.0,NA_0
2572,TDD0A35,212794,2025-05-07 15:03:14,2025-05-07 15:03:15.570,2025-05-07 15:03:15,279.00000,-12.08729,-45.77043,6,12786,GTERI,T,T1,47,1.0,T1_47
2575,TDD0A35,212794,2025-05-07 15:06:06,2025-05-07 15:06:12.810,2025-05-07 15:06:12,82.00000,-12.08613,-45.76075,39,12866,GTERI,T,T5,83,6.0,T5_83
2577,TDD0A35,212794,2025-05-07 15:07:54,2025-05-07 15:07:55.640,2025-05-07 15:07:55,74.00000,-12.08495,-45.75273,0,14053,GTIGF,X,NA,0,1.0,NA_0
2578,TDD0A35,212794,2025-05-07 15:07:55,2025-05-07 15:07:56.627,2025-05-07 15:07:56,74.00000,-12.08495,-45.75273,0,14085,GTERI,T,T5,84,1.0,T5_84
2579,TDD0A35,212794,2025-05-07 15:07:55,2025-05-07 15:19:35.713,2025-05-07 15:19:35,74.00000,-12.08495,-45.75273,0,12667,GTIGN,X,NA,0,700.0,NA_0
2582,TDD0A35,212794,2025-05-07 15:19:42,2025-05-07 15:19:43.607,2025-05-07 15:19:43,137.00000,-12.08500,-45.75271,3,12985,GTERI,T,T1,48,1.0,T1_48
2584,TDD0A35,212794,2025-05-07 15:22:36,2025-05-07 15:22:42.550,2025-05-07 15:22:42,82.00000,-12.08328,-45.73459,72,14101,GTERI,T,T10,27,6.0,T10_27
2586,TDD0A35,212794,2025-05-07 15:25:36,2025-05-07 15:29:21.400,2025-05-07 15:25:42,267.00000,-12.07972,-45.70776,14,12802,GTERI,T,T10,28,6.0,T10_28
2588,TDD0A35,212794,2025-05-07 15:28:36,2025-05-07 15:29:21.860,2025-05-07 15:28:42,262.00000,-12.08352,-45.73678,55,12858,GTERI,T,T10,29,6.0,T10_29
2591,TDD0A35,212794,2025-05-07 15:31:36,2025-05-07 15:31:42.583,2025-05-07 15:31:42,262.00000,-12.08625,-45.76013,72,14109,GTERI,T,T10,30,6.0,T10_30
2592,TDD0A35,212794,2025-05-07 15:33:12,2025-05-07 15:33:13.523,2025-05-07 15:33:13,261.00000,-12.08728,-45.77037,0,14045,GTIGF,X,NA,0,1.0,NA_0
2593,TDD0A35,212794,2025-05-07 15:33:13,2025-05-07 15:33:14.177,2025-05-07 15:33:14,261.00000,-12.08728,-45.77037,0,14029,GTERI,T,T5,85,1.0,T5_85
2594,TDD0A35,212794,2025-05-07 15:33:13,2025-05-07 15:48:25.823,2025-05-07 15:48:25,261.00000,-12.08728,-45.77037,0,12691,GTIGN,X,NA,0,912.0,NA_0
2597,TDD0A35,212794,2025-05-07 15:48:32,2025-05-07 15:48:33.570,2025-05-07 15:48:33,224.00000,-12.08730,-45.77036,3,13017,GTERI,T,T5,86,1.0,T5_86
2599,TDD0A35,212794,2025-05-07 15:51:26,2025-05-07 15:51:32.920,2025-05-07 15:51:32,80.00000,-12.08507,-45.75294,54,14117,GTERI,T,T5,87,6.0,T5_87
2602,TDD0A35,212794,2025-05-07 15:54:26,2025-05-07 15:54:32.513,2025-05-07 15:54:32,82.00000,-12.08274,-45.73032,65,14484,GTERI,T,T5,88,6.0,T5_88
2604,TDD0A35,212794,2025-05-07 15:57:26,2025-05-07 16:03:03.390,2025-05-07 15:57:32,82.00000,-12.07821,-45.69597,80,12962,GTERI,T,T5,89,6.0,T5_89
2606,TDD0A35,212794,2025-05-07 16:00:27,2025-05-07 16:03:04.767,2025-05-07 16:00:32,82.00000,-12.07309,-45.65699,89,14061,GTERI,T,T5,90,5.0,T5_90
2608,TDD0A35,212794,2025-05-07 16:03:27,2025-05-07 16:03:34.200,2025-05-07 16:03:32,82.00000,-12.06801,-45.61855,85,12842,GTERI,T,T5,91,5.0,T5_91
2610,TDD0A35,212794,2025-05-07 16:06:26,2025-05-07 16:06:32.623,2025-05-07 16:06:32,98.00000,-12.06551,-45.58121,78,14101,GTERI,T,T5,92,6.0,T5_92
2613,TDD0A35,212794,2025-05-07 16:09:26,2025-05-07 16:09:33.497,2025-05-07 16:09:32,98.00000,-12.07107,-45.54440,80,12691,GTERI,T,T5,93,6.0,T5_93
2615,TDD0A35,212794,2025-05-07 16:12:26,2025-05-07 16:15:12.187,2025-05-07 16:12:32,6.00000,-12.07353,-45.51657,0,14029,GTERI,T,T5,94,6.0,T5_94
2617,TDD0A35,212794,2025-05-07 16:15:26,2025-05-07 16:15:32.843,2025-05-07 16:15:32,6.00000,-12.07353,-45.51657,0,14045,GTERI,T,T5,95,6.0,T5_95
2619,TDD0A35,212794,2025-05-07 16:18:27,2025-05-07 16:18:32.533,2025-05-07 16:18:32,6.00000,-12.07353,-45.51657,0,14053,GTERI,T,T5,96,5.0,T5_96
2623,TDD0A35,212794,2025-05-07 16:21:27,2025-05-07 16:24:49.980,2025-05-07 16:21:32,278.00000,-12.07258,-45.53406,82,14061,GTERI,T,T5,97,5.0,T5_97
2625,TDD0A35,212794,2025-05-07 16:24:26,2025-05-07 16:24:50.877,2025-05-07 16:24:32,278.00000,-12.06649,-45.57449,85,14077,GTERI,T,T5,98,6.0,T5_98
2627,TDD0A35,212794,2025-05-07 16:27:26,2025-05-07 16:27:33.207,2025-05-07 16:27:32,262.00000,-12.06720,-45.61250,89,14077,GTERI,T,T5,99,6.0,T5_99
2629,TDD0A35,212794,2025-05-07 16:30:27,2025-05-07 16:30:32.520,2025-05-07 16:30:32,262.00000,-12.07212,-45.64974,78,12706,GTERI,T,T5,100,5.0,T5_100
2632,TDD0A35,212794,2025-05-07 16:33:27,2025-05-07 16:38:28.730,2025-05-07 16:33:32,262.00000,-12.07718,-45.68822,97,12651,GTERI,T,T5,101,5.0,T5_101
2634,TDD0A35,212794,2025-05-07 16:36:27,2025-05-07 16:38:29.360,2025-05-07 16:36:32,262.00000,-12.08209,-45.72557,69,13583,GTERI,T,T5,102,5.0,T5_102
2635,TDD0A35,212794,2025-05-07 16:39:27,2025-05-07 16:39:32.577,2025-05-07 16:39:32,262.00000,-12.08519,-45.74919,41,14101,GTERI,T,T5,103,5.0,T5_103
2638,TDD0A35,212794,2025-05-07 16:42:27,2025-05-07 16:42:32.597,2025-05-07 16:42:32,261.00000,-12.08809,-45.77333,17,12706,GTERI,T,T5,104,5.0,T5_104
2640,TDD0A35,212794,2025-05-07 16:45:26,2025-05-07 16:45:32.560,2025-05-07 16:45:32,261.00000,-12.09085,-45.79416,46,12699,GTERI,T,T5,105,6.0,T5_105
2642,TDD0A35,212794,2025-05-07 16:46:42,2025-05-07 16:46:43.927,2025-05-07 16:46:43,40.00000,-12.09123,-45.79929,0,14061,GTIGF,X,NA,0,1.0,NA_0
2643,TDD0A35,212794,2025-05-07 16:46:43,2025-05-07 16:46:44.630,2025-05-07 16:46:44,40.00000,-12.09123,-45.79929,0,14061,GTERI,T,NA,0,1.0,NA_0
2644,TDD0A35,212794,2025-05-07 16:46:43,2025-05-07 16:52:59.667,2025-05-07 16:52:19,40.00000,-12.09123,-45.79929,0,12722,GTIGN,X,NA,0,336.0,NA_0
2646,TDD0A35,212794,2025-05-07 16:52:26,2025-05-07 16:53:01.360,2025-05-07 16:52:27,125.00000,-12.09124,-45.79929,3,12643,GTERI,T,T5,106,1.0,T5_106
2648,TDD0A35,212794,2025-05-07 16:53:14,2025-05-07 16:53:43.790,2025-05-07 16:53:15,82.00000,-12.09077,-45.79690,0,13934,GTIGF,X,NA,0,1.0,NA_0
2649,TDD0A35,212794,2025-05-07 16:53:15,2025-05-07 16:53:44.270,2025-05-07 16:53:16,82.00000,-12.09077,-45.79690,0,14045,GTERI,T,T1,49,1.0,T1_49
2650,TDD0A35,212794,2025-05-07 16:53:15,2025-05-07 17:04:31.300,2025-05-07 17:04:29,82.00000,-12.09077,-45.79690,0,12683,GTIGN,X,NA,0,674.0,NA_0
2652,TDD0A35,212794,2025-05-07 17:04:36,2025-05-07 17:04:53.963,2025-05-07 17:04:37,96.00000,-12.09081,-45.79680,13,13272,GTERI,T,T5,107,1.0,T5_107
2655,TDD0A35,212794,2025-05-07 17:07:31,2025-05-07 17:07:37.653,2025-05-07 17:07:37,262.00000,-12.08500,-45.79721,34,12714,GTERI,T,T5,108,6.0,T5_108
