Data/Hora Inclusão,Data/Hora Evento,GNSS UTC Time,IMEI,Sequência,Tipo Mensagem,Máscara Report,Máscara ERI,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Bateria Interna,Alimentação Externa,Analog Input Mode,Analog Input1 Voltage,Digital Input Status,Digital Output Status,Motion Status,Satélites,Duração da Ignição,Precisão GNSS,Velocidade,Azimuth,Altitude,Latitude,Longitude,MCC,MNC,LAC,Cell ID,Hodômetro Atual,Hodômetro Total,Horímetro Atual,Horímetro Total,Motivo Power Off,Motivo Power On,ID,ID Report Type,Comando Customizado,Battery Status,Backup Battery Voltage,Network Type,RAT,Band,IGN Trigger Data,GNSS Trigger Type,Position Report Type,GNSS Signal Status,Message_Category,Match_Type,Match_ID,delta,Delta,Tempo de fix,Match_Complete
2025-06-05 15:53:50,2025-06-05 15:53:50,2025-06-05 15:53:50,867488061407846,24985,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13790,0,-,1,0,22,12,-,1,13.3,234,771,-12.07964,-45.780469,724,11,c4c9,0001010d,2.1,1295.9,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-05 15:54:11,2025-06-05 15:54:10,2025-06-05 15:54:11,867488061407846,24986,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13964,0,-,1,0,22,12,-,1,32.5,196,771,-12.08063,-45.781534,724,11,c4c9,0001010d,2.3,1296.1,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,T,NA,0,,,-1.0,NA_0
2025-06-05 15:54:24,2025-06-05 15:54:23,2025-06-05 15:54:24,867488061407846,24987,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13913,0,-,1,0,22,12,-,1,39.0,157,772,-12.081842,-45.781381,724,11,c4c9,10117,2.4,1296.2,0:00:00,0:00:00,-,-,0,-,,,,,4,3,0,0,11,,T,NA,0,,,-1.0,NA_0
2025-06-05 15:54:28,2025-06-05 15:54:27,2025-06-05 15:54:28,867488061407846,24988,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13913,0,-,1,0,22,12,-,1,46.0,127,772,-12.082133,-45.781079,724,11,c4c9,10117,2.5,1296.3,0:00:00,0:00:00,-,-,0,-,,,,,4,3,0,0,11,,T,NA,0,,,-1.0,NA_0
2025-06-05 15:54:36,2025-06-05 15:54:35,2025-06-05 15:54:36,867488061407846,24989,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13913,0,-,1,0,22,12,-,1,33.3,93,773,-12.082547,-45.780379,724,11,c4c9,00091c0b,2.6,1296.4,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,T,NA,0,,,-1.0,NA_0
2025-06-05 15:54:41,2025-06-05 15:54:40,2025-06-05 15:54:41,867488061407846,24990,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13859,0,-,1,0,22,12,-,1,19.5,129,772,-12.082568,-45.780035,724,11,c4c9,0001010d,2.6,1296.4,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,T,NA,0,,,-1.0,NA_0
2025-06-05 15:54:43,2025-06-05 15:54:42,2025-06-05 15:54:43,867488061407846,24991,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13933,0,-,1,0,22,12,-,1,24.5,171,772,-12.082668,-45.779995,724,11,c4c9,0001010d,2.6,1296.4,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,T,NA,0,,,-1.0,NA_0
2025-06-05 15:55:31,2025-06-05 15:55:31,2025-06-05 15:55:30,867488061407846,24993,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13933,0,-,1,0,22,12,-,1,38.4,171,777,-12.088363,-45.779163,724,11,c4c9,10116,3.3,1297.1,0:00:00,0:00:00,-,-,0,-,,,,,4,3,0,0,10,,T,T5,4,,4.0,1.0,T5_4
2025-06-05 15:55:38,2025-06-05 15:55:38,2025-06-05 15:55:38,867488061407846,24994,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13933,0,-,1,0,22,12,-,1,23.8,216,779,-12.088803,-45.779172,724,11,c4c9,10116,3.3,1297.1,0:00:00,0:00:00,-,-,0,-,,,,,4,3,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-05 15:55:40,2025-06-05 15:55:40,2025-06-05 15:55:40,867488061407846,24995,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13933,0,-,1,0,22,12,-,1,21.7,256,778,-12.088856,-45.779269,724,11,c4c9,10116,3.3,1297.1,0:00:00,0:00:00,-,-,0,-,,,,,4,3,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-05 15:56:29,2025-06-05 15:56:29,2025-06-05 15:56:29,867488061407846,24997,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13927,0,-,1,0,22,12,-,1,16.0,224,769,-12.089703,-45.783854,724,11,c4c9,0005f916,3.8,1297.6,0:00:00,0:00:00,-,-,0,-,,,,,4,3,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-05 15:56:32,2025-06-05 15:56:31,2025-06-05 15:56:31,867488061407846,24998,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13773,0,-,1,0,22,12,-,1,14.9,192,769,-12.089771,-45.783886,724,11,c4c9,00091c0e,3.8,1297.6,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-05 15:56:37,2025-06-05 15:56:33,2025-06-05 15:56:33,867488061407846,24999,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13898,0,-,1,0,22,12,-,1,16.7,138,769,-12.089841,-45.783857,724,11,c4c9,00091c15,3.8,1297.6,0:00:00,0:00:00,-,-,0,-,,,,,4,3,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-05 15:56:37,2025-06-05 15:56:35,2025-06-05 15:56:35,867488061407846,25000,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13898,0,-,1,0,22,12,-,1,21.9,98,769,-12.089875,-45.783765,724,11,c4c9,00091c15,3.9,1297.7,0:00:00,0:00:00,-,-,0,-,,,,,4,3,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-05 15:57:23,2025-06-05 15:57:22,2025-06-05 15:57:23,867488061407846,25002,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13949,0,-,1,0,22,12,-,1,19.3,132,772,-12.08957,-45.779071,724,11,c4c9,10116,4.4,1298.2,0:00:00,0:00:00,-,-,0,-,,,,,4,3,0,0,11,,T,NA,0,,,-1.0,NA_0
2025-06-05 15:57:25,2025-06-05 15:57:24,2025-06-05 15:57:25,867488061407846,25003,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13907,0,-,1,0,22,12,-,1,21.9,169,772,-12.089664,-45.779034,724,11,c4c9,10116,4.4,1298.2,0:00:00,0:00:00,-,-,0,-,,,,,4,3,0,0,11,,T,NA,0,,,-1.0,NA_0
2025-06-05 15:57:36,2025-06-05 15:57:35,2025-06-05 15:57:36,867488061407846,25004,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13907,0,-,1,0,22,12,-,1,20.8,205,770,-12.09054,-45.778947,724,11,c4c9,10116,4.5,1298.3,0:00:00,0:00:00,-,-,0,-,,,,,4,3,0,0,11,,T,NA,0,,,-1.0,NA_0
2025-06-05 15:57:38,2025-06-05 15:57:37,2025-06-05 15:57:38,867488061407846,25005,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13907,0,-,1,0,22,12,-,1,23.0,257,770,-12.090597,-45.77904,724,11,c4c9,10116,4.5,1298.3,0:00:00,0:00:00,-,-,0,-,,,,,4,3,0,0,11,,T,NA,0,,,-1.0,NA_0
2025-06-05 15:58:32,2025-06-05 15:58:31,2025-06-05 15:58:30,867488061407846,25007,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13914,0,-,1,0,22,12,-,1,21.2,258,770,-12.091105,-45.782704,724,11,c4c9,10116,4.9,1298.7,0:00:00,0:00:00,-,-,0,-,,,,,4,3,0,0,10,,T,T5,5,,4.0,1.0,T5_5
2025-06-05 15:58:43,2025-06-05 15:58:42,2025-06-05 15:58:42,867488061407846,25008,GTIGF,0x09fe7fbf,,802003,0x0a04,0x0a14,100,13885,0,0,0,0,12,12,737,1,0.0,258,769,-12.091123,-45.783079,724,11,c4c9,0005f916,4.9,1298.7,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,X,NA,0,,,0.0,NA_0
2025-06-05 15:58:44,2025-06-05 15:58:43,2025-06-05 15:58:43,867488061407846,25010,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13885,0,-,0,0,12,12,-,1,0.0,258,769,-12.091123,-45.783079,724,11,c4c9,0005f916,4.9,1298.7,0:00:00,0:00:00,-,-,0,-,,,,,4,3,0,0,10,,T,T5,6,,2.0,0.0,T5_6
2025-06-05 16:02:05,2025-06-05 16:02:05,2025-06-05 16:02:05,867488061407846,25017,GTIGN,0x09fe7fbf,,802003,0x0a04,0x0a14,100,12501,0,0,1,0,22,12,203,1,0.0,258,769,-12.091123,-45.783079,724,11,c4c9,0005f916,0.0,1298.7,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,X,NA,0,,,0.0,NA_0
2025-06-05 16:02:10,2025-06-05 16:02:09,2025-06-05 16:02:10,867488061407846,25020,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12042,0,-,1,0,22,12,-,1,0.0,263,769,-12.091123,-45.783079,724,11,c4c9,0005f916,0.0,1298.7,0:00:00,0:00:00,-,-,0,-,,,,,4,3,0,0,10,,T,T5,7,,4.0,-1.0,T5_7
2025-06-05 16:03:07,2025-06-05 16:03:07,2025-06-05 16:03:07,867488061407846,25022,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13757,0,-,1,0,22,12,-,1,8.2,295,762,-12.091556,-45.786326,724,11,c4c9,0002e804,0.3,1299.1,0:00:00,0:00:00,-,-,0,-,,,,,4,7,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-05 16:03:09,2025-06-05 16:03:09,2025-06-05 16:03:09,867488061407846,25023,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13868,0,-,1,0,22,12,-,1,14.4,329,762,-12.09151,-45.78637,724,11,c4c9,0002e804,0.4,1299.1,0:00:00,0:00:00,-,-,0,-,,,,,4,7,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-05 16:03:36,2025-06-05 16:03:36,2025-06-05 16:03:36,867488061407846,25024,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13959,0,-,1,0,22,12,-,1,7.7,3,764,-12.09058,-45.786484,724,11,c4c9,0002e833,0.5,1299.2,0:00:00,0:00:00,-,-,0,-,,,,,4,28,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-05 16:03:38,2025-06-05 16:03:38,2025-06-05 16:03:38,867488061407846,25025,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13866,0,-,1,0,22,12,-,1,10.8,35,764,-12.090535,-45.786467,724,11,c4c9,00091c0e,0.5,1299.2,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-05 16:03:41,2025-06-05 16:03:41,2025-06-05 16:03:41,867488061407846,25026,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13866,0,-,1,0,22,12,-,1,22.4,66,764,-12.090463,-45.786355,724,11,c4c9,00091c0e,0.5,1299.2,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-05 16:04:10,2025-06-05 16:04:09,2025-06-05 16:04:09,867488061407846,25028,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13857,0,-,1,0,22,12,-,1,15.8,27,770,-12.089818,-45.784228,724,11,c4c9,00091c18,0.7,1299.4,0:00:00,0:00:00,-,-,0,-,,,,,4,3,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-05 16:04:30,2025-06-05 16:04:09,2025-06-05 16:04:09,867488061407846,25028,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13857,0,-,1,0,22,12,-,1,15.8,27,770,-12.089818,-45.784228,724,11,c4c9,00091c18,0.7,1299.4,0:00:00,0:00:00,-,-,0,-,,,,,4,3,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-05 16:04:30,2025-06-05 16:04:11,2025-06-05 16:04:11,867488061407846,25029,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13930,0,-,1,0,22,12,-,1,15.1,331,771,-12.089745,-45.784239,724,11,c4c9,0001010c,0.7,1299.4,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-05 16:04:30,2025-06-05 16:04:13,2025-06-05 16:04:13,867488061407846,25030,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13875,0,-,1,0,22,12,-,1,18.6,285,771,-12.089706,-45.784312,724,11,c4c9,0001010c,0.7,1299.4,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-05 16:05:15,2025-06-05 16:05:14,2025-06-05 16:05:13,867488061407846,25032,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13914,0,-,1,0,22,12,-,1,60.4,262,768,-12.090905,-45.79292,724,11,c4c9,00091c0e,1.7,1300.4,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,10,,T,T10,4,,7.0,1.0,T10_4
2025-06-05 16:06:05,2025-06-05 16:06:05,2025-06-05 16:06:05,867488061407846,25034,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13949,0,-,1,0,22,12,-,1,14.1,221,774,-12.091473,-45.797362,724,11,c4c9,00091c16,2.2,1300.9,0:00:00,0:00:00,-,-,0,-,,,,,4,3,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-05 16:06:08,2025-06-05 16:06:08,2025-06-05 16:06:08,867488061407846,25035,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13949,0,-,1,0,22,12,-,1,13.2,183,773,-12.091568,-45.797395,724,11,c4c9,00091c16,2.2,1300.9,0:00:00,0:00:00,-,-,0,-,,,,,4,3,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-05 16:06:11,2025-06-05 16:06:11,2025-06-05 16:06:11,867488061407846,25036,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13882,0,-,1,0,22,12,-,1,7.1,153,773,-12.091641,-45.79737,724,11,c4c9,00091c16,2.2,1300.9,0:00:00,0:00:00,-,-,0,-,,,,,4,3,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-05 16:06:22,2025-06-05 16:06:22,2025-06-05 16:06:22,867488061407846,25037,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13890,0,-,1,0,22,12,-,1,12.4,104,773,-12.091677,-45.797317,724,11,c4c9,00091c16,2.2,1300.9,0:00:00,0:00:00,-,-,0,-,,,,,4,3,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-05 16:08:15,2025-06-05 16:08:14,2025-06-05 16:08:13,867488061407846,25040,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13955,0,-,1,0,22,12,-,1,20.7,81,761,-12.09093,-45.789864,724,11,c4c9,00091c18,3.0,1301.7,0:00:00,0:00:00,-,-,0,-,,,,,4,3,0,0,10,,T,T10,5,,7.0,1.0,T10_5
2025-06-05 16:09:29,2025-06-05 16:09:29,2025-06-05 16:09:29,867488061407846,25042,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13726,0,-,1,0,22,12,-,1,20.6,51,772,-12.08988,-45.784248,724,11,c4c9,00091c0e,3.6,1302.3,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-05 16:09:31,2025-06-05 16:09:31,2025-06-05 16:09:31,867488061407846,25043,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13726,0,-,1,0,22,12,-,1,16.9,17,772,-12.089804,-45.7842,724,11,c4c9,0005f916,3.6,1302.3,0:00:00,0:00:00,-,-,0,-,,,,,4,3,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-05 16:09:33,2025-06-05 16:09:33,2025-06-05 16:09:33,867488061407846,25044,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13857,0,-,1,0,22,12,-,1,14.9,334,772,-12.089729,-45.784214,724,11,c4c9,0005f916,3.6,1302.4,0:00:00,0:00:00,-,-,0,-,,,,,4,3,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-05 16:09:53,2025-06-05 16:09:33,2025-06-05 16:09:33,867488061407846,25044,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13857,0,-,1,0,22,12,-,1,14.9,334,772,-12.089729,-45.784214,724,11,c4c9,0005f916,3.6,1302.4,0:00:00,0:00:00,-,-,0,-,,,,,4,3,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-05 16:09:54,2025-06-05 16:09:35,2025-06-05 16:09:35,867488061407846,25045,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13780,0,-,1,0,22,12,-,1,15.8,286,772,-12.089689,-45.784276,724,11,c4c9,00091c0b,3.6,1302.4,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-05 16:10:23,2025-06-05 16:10:18,2025-06-05 16:10:18,867488061407846,25047,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13912,0,-,1,0,22,12,-,1,62.9,256,762,-12.090488,-45.790499,724,11,c4c9,00091c18,4.3,1303.0,0:00:00,0:00:00,-,-,0,-,,,,,4,3,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-05 16:11:14,2025-06-05 16:11:14,2025-06-05 16:11:13,867488061407846,25049,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13845,0,-,1,0,22,12,-,1,39.5,262,771,-12.091107,-45.796722,724,11,c4c9,00091c16,5.0,1303.7,0:00:00,0:00:00,-,-,0,-,,,,,4,3,0,0,10,,T,T10,6,,7.0,1.0,T10_6
2025-06-05 16:11:18,2025-06-05 16:11:17,2025-06-05 16:11:18,867488061407846,25050,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13845,0,-,1,0,22,12,-,1,23.2,301,773,-12.091116,-45.797117,724,11,c4c9,00091c16,5.1,1303.8,0:00:00,0:00:00,-,-,0,-,,,,,4,3,0,0,11,,T,NA,0,,,-1.0,NA_0
2025-06-05 16:11:20,2025-06-05 16:11:19,2025-06-05 16:11:20,867488061407846,25051,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13845,0,-,1,0,22,12,-,1,25.0,335,773,-12.09102,-45.797188,724,11,c4c9,00091c16,5.1,1303.8,0:00:00,0:00:00,-,-,0,-,,,,,4,3,0,0,11,,T,NA,0,,,-1.0,NA_0
2025-06-05 16:14:15,2025-06-05 16:14:14,2025-06-05 16:14:13,867488061407846,25055,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13911,0,-,1,0,22,12,-,1,16.0,341,777,-12.085183,-45.798074,724,11,c4c9,00091c17,5.7,1304.4,0:00:00,0:00:00,-,-,0,-,,,,,4,3,0,0,10,,T,T10,7,,7.0,1.0,T10_7
2025-06-05 16:14:15,2025-06-05 16:14:15,2025-06-05 16:14:15,867488061407846,25056,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13911,0,-,1,0,22,12,-,1,16.8,297,776,-12.085125,-45.798132,724,11,c4c9,00091c17,5.7,1304.4,0:00:00,0:00:00,-,-,0,-,,,,,4,3,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-05 16:14:17,2025-06-05 16:14:17,2025-06-05 16:14:17,867488061407846,25057,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13911,0,-,1,0,22,12,-,1,22.6,263,776,-12.085126,-45.798232,724,11,c4c9,00091c17,5.7,1304.4,0:00:00,0:00:00,-,-,0,-,,,,,4,3,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-05 16:14:32,2025-06-05 16:14:31,2025-06-05 16:14:32,867488061407846,25058,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13859,0,-,1,0,22,12,-,1,20.1,208,774,-12.085331,-45.799284,724,11,c4c9,00091c17,5.8,1304.6,0:00:00,0:00:00,-,-,0,-,,,,,4,3,0,0,11,,T,NA,0,,,-1.0,NA_0
2025-06-05 16:14:34,2025-06-05 16:14:33,2025-06-05 16:14:34,867488061407846,25059,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13859,0,-,1,0,22,12,-,1,24.6,174,774,-12.085442,-45.799286,724,11,c4c9,00091c17,5.8,1304.6,0:00:00,0:00:00,-,-,0,-,,,,,4,3,0,0,11,,T,NA,0,,,-1.0,NA_0
2025-06-05 16:15:44,2025-06-05 16:15:44,2025-06-05 16:15:44,867488061407846,25061,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13888,0,-,1,0,22,12,-,1,19.1,132,776,-12.089516,-45.798664,724,11,c4c9,0002e834,6.3,1305.0,0:00:00,0:00:00,-,-,0,-,,,,,4,28,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-05 16:15:46,2025-06-05 16:15:46,2025-06-05 16:15:46,867488061407846,25062,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13888,0,-,1,0,22,12,-,1,21.1,85,776,-12.089534,-45.798569,724,11,c4c9,00091c19,6.3,1305.0,0:00:00,0:00:00,-,-,0,-,,,,,4,3,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-05 16:16:31,2025-06-05 16:16:31,2025-06-05 16:16:31,867488061407846,25064,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13888,0,-,1,0,22,12,-,1,15.3,37,775,-12.089322,-45.797508,724,11,c4c9,0002e834,6.4,1305.2,0:00:00,0:00:00,-,-,0,-,,,,,4,28,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-05 16:16:34,2025-06-05 16:16:33,2025-06-05 16:16:33,867488061407846,25065,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13888,0,-,1,0,22,12,-,1,21.1,2,776,-12.089231,-45.797489,724,11,c4c9,00091c0f,6.4,1305.2,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-05 16:17:15,2025-06-05 16:17:14,2025-06-05 16:17:13,867488061407846,25067,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13885,0,-,1,0,22,12,-,1,19.5,352,777,-12.086666,-45.797859,724,11,c4c9,00091c17,6.7,1305.5,0:00:00,0:00:00,-,-,0,-,,,,,4,3,0,0,10,,T,T10,8,,7.0,1.0,T10_8
2025-06-05 16:17:46,2025-06-05 16:17:45,2025-06-05 16:17:45,867488061407846,25068,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13909,0,-,1,0,22,12,-,1,20.2,295,777,-12.085128,-45.798137,724,11,c4c9,00091c17,6.9,1305.6,0:00:00,0:00:00,-,-,0,-,,,,,4,3,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-05 16:17:47,2025-06-05 16:17:47,2025-06-05 16:17:47,867488061407846,25069,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13909,0,-,1,0,22,12,-,1,25.3,260,777,-12.085132,-45.798255,724,11,c4c9,0002e803,6.9,1305.6,0:00:00,0:00:00,-,-,0,-,,,,,4,7,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-05 16:18:20,2025-06-05 16:18:19,2025-06-05 16:18:20,867488061407846,25071,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13885,0,-,1,0,22,12,-,1,19.5,213,773,-12.085328,-45.799265,724,11,c4c9,0002e803,7.0,1305.7,0:00:00,0:00:00,-,-,0,-,,,,,4,7,0,0,11,,T,NA,0,,,-1.0,NA_0
2025-06-05 16:18:22,2025-06-05 16:18:21,2025-06-05 16:18:22,867488061407846,25072,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13885,0,-,1,0,22,12,-,1,24.8,174,773,-12.085438,-45.799272,724,11,c4c9,0002e803,7.0,1305.7,0:00:00,0:00:00,-,-,0,-,,,,,4,7,0,0,11,,T,NA,0,,,-1.0,NA_0
2025-06-05 16:18:38,2025-06-05 16:18:37,2025-06-05 16:18:38,867488061407846,25073,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13885,0,-,1,0,22,12,-,1,19.0,141,773,-12.086644,-45.799079,724,11,c4c9,0002e835,7.1,1305.9,0:00:00,0:00:00,-,-,0,-,,,,,4,28,0,0,11,,T,NA,0,,,-1.0,NA_0
2025-06-05 16:18:45,2025-06-05 16:18:39,2025-06-05 16:18:40,867488061407846,25074,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13885,0,-,1,0,22,12,-,1,19.2,104,773,-12.086683,-45.798996,724,11,c4c9,00091c0d,7.2,1305.9,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,T,NA,0,,,-1.0,NA_0
2025-06-05 16:18:57,2025-06-05 16:18:56,2025-06-05 16:18:57,867488061407846,25075,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13758,0,-,1,0,22,12,-,1,7.6,144,774,-12.086811,-45.798306,724,11,c4c9,00091c0d,7.2,1305.9,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,T,NA,0,,,-1.0,NA_0
2025-06-05 16:19:01,2025-06-05 16:19:00,2025-06-05 16:19:01,867488061407846,25076,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13595,0,-,1,0,22,12,-,1,5.9,177,774,-12.086884,-45.798291,724,11,c4c9,0002e803,7.2,1305.9,0:00:00,0:00:00,-,-,0,-,,,,,4,7,0,0,11,,T,NA,0,,,-1.0,NA_0
2025-06-05 16:19:09,2025-06-05 16:19:09,2025-06-05 16:19:09,867488061407846,25078,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13874,0,-,1,0,22,12,-,1,6.5,209,774,-12.087002,-45.798301,724,11,c4c9,00091c0d,7.2,1306.0,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,T,NA,0,,,0.0,NA_0
2025-06-05 16:19:12,2025-06-05 16:19:12,2025-06-05 16:19:12,867488061407846,25079,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13874,0,-,1,0,22,12,-,1,4.3,244,774,-12.087024,-45.798337,724,11,c4c9,00091c0d,7.2,1306.0,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,T,T10,9,,9.0,0.0,T10_9
